Name,Year,Gender
Mathieu Van Eeckhaute,2019,M
Philippe De Doncker,2019,M
François Horlin,2019,M
Yunfei Hou,2017,M
Abhishek Gupta,2017,M
Tong Guan,2017,M
Shaohan Hu,2017,M
Lu Su,2017,F
Chunming Qiao,2017,M
Chuting Yao,2016,F
Binqiang Chen,2016,M
Chenyang Yang,2016,M
Gang Wang,2016,M
Mojtaba Ahmadi Almasi,2018,F
Hani Mehrpouyan,2018,F
Syrine Belakaria,2017,F
Mustafa Ammous,2017,M
Sameh Sorour,2017,M
Ahmed Abdel-Rahim,2017,M
Cody Scarborough,2018,M
Venugopal Kiran,2018,M
Ahmed Alkhateeb,2018,M
Robert W. Heath,2018,M
Bowen Feng,2018,M
Jian Jiao,2018,M
Liu Zhou,2018,F
Shaohua Wu,2018,M
Bin Cao,2018,M
Qinyu Zhang,2018,F
Vuk Marojevic,2017,M
Raghunandan M. Rao,2017,M
Sean Ha,2017,M
Jeffrey H. Reed,2017,M
Katsuyuki Haneda,2018,F
Mikko Heino,2018,M
Jan Jaervelaeinen,2018,M
Maxime Grau,2019,M
Chuan Heng Foh,2019,M
Atta Ul Quddus,2019,M
Rahim Tafazolli,2019,M
Yejin Choi,2019,F
Il-Gu Lee,2019,F
Xiaochun Chen,2019,M
Yu-Jia Chen,2019,F
Shrikant S. Tangade,2019,M
Sunilkumar S. Manvi,2019,M
Stive Hassan,2019,M
Suttinee Sawadsitang,2019,F
Dusit Niyato,2019,M
Puay Hoon Tan,2019,M
Ping Wang,2019,M
Sarana Nutanong,2019,F
Homayoun Nikookar,1994,M
H. Hashemi,1994,M
R. K. Keating,2019,M
Daejung Yoon,2019,F
Tao Tao,2019,M
Howard Huang,2019,M
Jobin Francis,2019,M
Paolo Baracca,2019,M
Stefan Wesemann,2019,M
Gerhard Fettweis,2019,M
Yijun Zu,2019,M
Fei Shen,2019,F
Feng Yan,2019,M
Lianfeng Shen,2019,M
Fei Qin,2019,F
Rong Yang,2019,M
Anh-Tuan Le,2019,M
Carsten Maple,2019,F
Arupjyoti Bhuyan,2019,F
Ismail Guvenc,2019,M
Huaiyu Dai,2019,F
Yavuz Yapici,2019,M
Ali Rahmati,2019,M
Sung Kyu Maeng,2019,M
Chao Liu,2019,M
Kok Keong Chai,2019,M
Xiao-Shuai Zhang,2019,F
Yue Chen,2019,M
Soumya P. Dash,2019,F
Sandeep Joshi,2019,M
Bi-Cheng Wang,2019,M
Ruoqi Shi,2019,F
Chen Ji,2019,F
Jianling Hu,2019,M
Manlio Bacco,2019,M
Pietro Cassara,2019,F
Alberto Gotta,2019,M
Vincenzo Pellegrini,2019,M
Dario Stabili,2019,M
Mirco Marchetti,2019,M
H. Jiang,1993,M
S.S. Rappaport,1993,M
T. Tank,1994,M
N. Yee,1994,F
Johan P. M. G. Linnartz,1994,M
Yosr Ghanney,2020,M
Wessam Ajib,2020,M
Bi He,2020,F
Shaohua Wu,2020,M
Ya-Jing Deng,2020,F
Hao Yin,2020,M
Jian Jiao,2020,M
Qinyu Zhang,2020,F
Nipuni Uthpala Ginige,2020,F
K. B. Shashika Manosha,2020,F
Nandana Rajatheva,2020,F
Matti Latva-aho,2020,F
Furqan Jameel,2020,M
Muhammad Ali Jamshed,2020,M
Zheng Chang,2020,M
Riku Jantti,2020,M
Haris Pervaiz,2020,M
Daria Stepanova,2020,F
Timo Sukuvaara,2020,F
Virve Karsisto,2020,F
Mohammadjavad Khosravi,2020,M
Hossein Pishro-Nik,2020,M
Songpu Ai,2020,F
Hu Diankai,2020,F
Tong Zhang,2020,M
Yunpeng Jiang,2020,M
Chunming Rong,2020,M
Junwei Cao,2020,M
Achiel Colpaert,2020,M
Evgenii Vinogradov,2020,M
Sofie Pollin,2020,F
Biplav Choudhury,2020,M
Vijay H. Shah,2020,M
Avik Dayal,2020,M
Jeffrey H. Reed,2020,M
Miguel Sepulcre,2020,M
Jorge Mira,2020,F
Gokulnath Thandavarayan,2020,M
Javier Gozalvez,2020,M
Darlan C. Moreira,2020,F
Igor M. Guerreiro,2020,M
Wanlu Sun,2020,F
Charles Casimiro Cavalcante,2020,M
Diego Aguiar Sousa,2020,M
Jianyuan Yu,2020,M
Mohammad Alhassoun,2020,M
R. Michael Buehrer,2020,M
Filippo Vannella,2020,F
Jaeseong Jeong,2020,M
Alexandre Proutiere,2020,M
Michel Morold,2020,M
Quang-Huy Nguyen,2020,F
Marek Bachmann,2020,M
Klaus David,2020,M
Falko Dressler,2020,M
Liang Hu,2012,M
Claudio Coletti,2012,F
Huan X. Nguyen,2012,M
Preben Mogensen,2012,F
Jan Elling,2012,M
Norhani Abdullah,2010,M
Angela Doufexi,2010,F
Robert J. Piechocki,2010,M
Ojas Kanhere,2021,M
Sanjay Goyal,2021,M
Mihaela C. Beluri,2021,F
Theodore S. Rappaport,2021,M
Ali E. Abdallah,2021,M
Joe Khalife,2021,M
Zaher M. Kassas,2021,M
Lintao Zhang,2021,M
Yanglong Sun,2021,M
Yuliang Tang,2021,M
Hao Zeng,2021,M
Yuqi Ruan,2021,M
Magnus Otterskog,2005,M
Hua Jiang,1996,M
Saul Rappaport,1996,M
Soren Hahn,2015,M
Dario Gotz,2015,M
Simon Lohmuller,2015,M
Lars Christoph Schmelz,2015,M
Andreas Eisenblätter,2015,M
Thomas Kurner,2015,M
Amer A. Hassan,1993,M
Sandeep Chennakeshu,1993,F
J. Anderson,1993,M
Dieter Boss,1997,M
Karl-Dirk Kammeyer,1997,M
Rajendra Prasad Sirigina,2015,M
A. S. Madhukumar,2015,M
Zheng Chu,2015,M
Martin R. Johnston,2015,M
Stephane Y. Le Goff,2015,M
Ahmad Alsharoa,2015,M
Hakim Ghazzai,2015,M
Elias Yaacoub,2015,M
Mohamed-Slim Alouini,2015,M
N. Rydbeck,1996,M
Sandeep Chennakeshu,1996,F
Paul W. Dent,1996,M
Amer Hassan,1996,M
Toshiyuki Fujii,2004,M
Hideki Omote,2004,M
C. Cardinal,2006,M
David Haccoun,2006,M
Yu-Cheng He,2006,M
Muhammad Zia,2015,M
Syed Ali Hassan,2015,M
S. Ito,1988,M
Bo Shi,1999,M
Lars Sundström,1999,M
Mark Hartong,2006,M
Rajni Goel,2006,M
Duminda Wijesekera,2006,F
Wuyu Shi,2015,F
Guodong Zhao,2015,M
Zhi Chen,2015,M
Robert H. Perry,1996,M
David Bull,1996,M
Andrew R Nix,1996,M
Katie Laird,1999,F
N. Whinnett,1999,F
Soodesh Buljore,1999,M
A. Guntsch,1996,F
Chirasil Chayawan,2006,M
Sirichai Hemrungrote,2006,M
Sawasd Tantaratana,2006,M
Heung-No Lee,1997,F
Gregory J. Pottie,1997,M
Mohamed El-Tarhuni,1999,M
Mohamed Adnan Landolsi,1999,M
Jonathan Ling,2015,M
Satish Kanugovi,2015,M
Olivier Marce,2015,M
Subramanian Vasudevan,2015,M
Xingqin Lin,2015,F
Rapeepat Ratasuk,2015,M
Amitava Ghosh,2015,M
A. Wittneben,1994,F
T. Kaltenschnee,1994,F
H. Buhler,1993,M
Ernst Bonek,1993,M
Boris Nemsic,1993,M
Hua Wei,2004,M
Lajos Hanzo,2004,M
Ilaria Malanchini,2015,F
Markus Gruber,2015,M
Kurt Tutschku,1996,M
Kenji Leibnitz,1996,M
Koji Takeda,2004,F
Fumiyuki Adachi,2004,F
Sangho Choe,1999,M
Tatcha Chulajata,1999,F
Hyuck M. Kwon,1999,M
Byung-Jin Koh,1999,M
Sungcheol Hong,1999,M
Lian Zhao,2006,M
Jiu Ding,2006,M
Emil Ivov,2004,M
Thomas Noel,2004,M
Hasnaa Aniss,2004,F
P.-M. Tardif,2004,M
R. Ouedraogo,2004,M
Paul Fortier,2004,M
Yun-Da Tsai,2015,F
Changyu Song,2015,M
Hung-Yun Hsieh,2015,F
Chia-Hao Yu,2015,F
Chang Ming-Po,2015,M
Jiann-Ching Guey,2015,F
Bin Hu,2005,M
Lie-Liang Yang,2005,F
Lajos Hanzo,2005,M
Naveen Mysore,2002,F
Jan Bajcsy,2002,M
Rami Lee,2005,F
Joungcheol Kim,2005,M
Jaehwang Yu,2005,M
Joo-Sik Lee,2005,F
Dongwoo Kim,2005,M
A. Chen,1997,F
Ramesh R. Rao,1997,M
Tony Rouphael,1996,M
J.R. Cruz,1996,M
M. Iida,1992,F
K. Sakaniwa,1992,M
Sofonias Hailu,2015,M
Petteri Lunden,2015,F
Elena Virtej,2015,F
Niko Kolehmainen,2015,M
Olav Tirkkonen,2015,M
Carl Wijting,2015,M
Kuo-Hsiung Wu,2006,M
Wen-Hsien Fang,2006,F
Jiunn-Tsair Chen,2006,M
Mahdi H. Al-Badrawi,2015,M
Nicholas J. Kirsch,2015,M
S.A. Grandhi,1996,M
K. Chen,1996,M
Seshu Madhavapeddy,1996,M
Kalyan Basu,1996,M
K. Shaheen,1996,M
S. Willhoff,1996,M
H. Staley,1996,M
F. Homayoun,1996,M
Marica B. Ericson,2006,F
Stefan Wänstedt,2006,M
Jonas Pettersson,2006,M
Stanislav Zvanovec,2004,M
Pavel Pechac,2004,M
Fatma Benkhelifa,2015,F
Ahmed Salem,2015,M
Mohamed-Slim Alouini,2015,M
Naoki Noguchi,2015,M
Satoshi Nagata,2015,F
Mamoru Sawahashi,2015,M
Zoran Latinovic,2004,M
Ali Abdi,2004,M
Yeheskel Bar-Ness,2004,M
Bui Huu Phu,2006,M
Yasunobu Ogawa,2006,M
Takeo Ohgane,2006,F
Tsunehiko Nishimura,2006,F
Xinxin Liu,2015,F
Qiang He,2015,F
Yunzhou Li,2015,F
Jing Wang,2015,M
Xun Hu,1996,M
Masahiro Miyoshi,2002,M
Michinaka Sugano,2002,M
Masayuki Murata,2002,M
Nur Oyku Tuncel,2015,M
Mutlu Koca,2015,F
Bernd Holfeld,2015,M
Tobias Jaeuthe,2015,M
Thomas Wirth,2015,M
B. Ozdemir,2006,M
Ozgur Gurbuz,2006,M
Takafumi Sato,2006,M
Ryuji Kohno,2006,M
Simone Barbera,2015,F
Lucas Gabriel Gimenez,2015,M
Laura M. Sanchez,2015,F
Klaus I. Pedersen,2015,M
Per Henrik Michaelsen,2015,M
Jing Wang,2005,M
Noor Shamsiah Othman,2005,M
Jorg Kliewer,2005,M
L. Yang,2005,M
Lajos Hanzo,2005,M
Balazs Bakos,2005,M
Lorant Farkas,2005,M
Jukka K. Nurminen,2005,M
Xun Zou,2015,F
Gaofeng Cui,2015,M
Minghuan Tang,2015,M
Weidong Wang,2015,M
Liang Cheng,2006,M
Xin Zhang,2006,M
A. Louis Bourgeois,2006,M
Angela Doufexi,2004,F
E.K. Tameh,2004,M
Andrew R Nix,2004,M
Angela Molina,2004,F
Jin Yu,2004,F
Yu-Dong Yao,2004,M
Antonios Koutalos,2002,M
J. D. Thompson,2002,M
P. Ellen Grant,2002,M
Pedro M. d'Orey,2015,M
Nitin Maslekar,2015,M
Idoia de la Iglesia,2015,F
Nikola K. Zahariev,2015,M
Takao Koike,2005,M
Yasushi Seki,2005,M
Hideyuki Murata,2005,F
S. Yoshida,2005,F
Kiyomichi Araki,2005,F
A.H. Hmimy,1999,F
Sanjeev Gupta,1999,M
T. Huovinen,2004,M
Tapani Ristaniemi,2004,F
Rebeca Estrada,1999,F
David Munoz-Rodriguez,1999,M
C. Molina,1999,F
K.P. Basu,1999,M
Li Wang,2004,M
Lei Chen,2004,F
Soon-Chan Kwon,2006,M
Yong-Tae Lee,2006,F
Jong-Soo Seo,2006,M
R. Schmalenberger,1997,M
Josef Blanz,1997,M
Kyung Hwan Kim,2001,M
Sung-Ae Jung,2001,F
Youngsoo Park,2001,M
Yong Choi,2001,M
Dae Hee Youn,2001,F
Rui Dinis,1997,M
A. Gusmao,1997,F
G.L. Siqueira,1997,F
Eleazar Vasquez,1997,M
R.A. Gomes,1997,M
C.B. Sampaio,1997,M
Mairobys Socorro,1997,F
Achilleas Anastasopoulos,1997,M
Andreas Polydoros,1997,M
Divya Bansal,1999,F
A. Chandra,1999,F
Rajeev Shorey,1999,M
A. Kulshreshtha,1999,F
Manoj Gupta,1999,M
Hiroyuki Okada,2006,F
Takehiko Wada,2006,F
Kouji Ohuchi,2006,M
Masao Saito,2006,M
Takaya Yamazato,2006,F
Masaaki Katayama,2006,F
P.M. Robert,1999,M
Ahmed M. Darwish,1999,M
Jeffrey H. Reed,1999,M
D. Mottier,2004,M
T. Salzer,2004,M
B. Lavery,1994,M
D. Everitt,1994,M
Hai Huyen Dam,2004,F
Hans-Jurgen Zepernick,2004,M
Hans Lüders,2004,M
Sorour Falahati,1999,F
Tony Ottosson,1999,M
Anders Svensson,1999,M
Lin Zihuai,1999,F
Mohamed-Slim Alouini,1999,M
Michal Simon,1999,M
H.H. Xin,1994,M
Antonio Herrera,1994,M
S. H. Kim,1994,M
F. Rico,1994,M
B. Bettencourt,1994,F
Haider Raza,1997,F
Pavlos Ioannou,1997,M
Hyun-Ho Choi,2006,M
Dong-Ho Cho,2006,M
Jun Zheng,2006,M
Emma E. Regentova,2006,F
R. Varadarajan,2006,M
Xiaodong Wang,1997,M
H. Vincent Poor,1997,M
Boon Chin Lim,2006,M
Christian Schlegel,2006,M
Witold A. Krzymien,2006,M
O. Nakamura,1993,F
A. Dobashi,1993,F
Kanako Seki,1993,F
S. Kubota,1993,M
Seigo Kato,1993,M
Kazuaki Ishihara,2006,F
Koji Takeda,2006,F
Fumiyuki Adachi,2006,F
Fredrik Kristensen,2004,M
Peter M. Nilsson,2004,M
Anders G. Olsson,2004,M
A. Youssef,1994,M
J. P. Mon,1994,M
Olivier Meynard,1994,M
H. Nkwawo,1994,M
Sylvain Meyer,1994,M
Jean-Claude Leost,1994,F
T. Katajamaki,2004,M
James K. Cavers,1993,M
M. Kuramoto,1993,M
K. Kinosita,1993,F
Atsushi Nakajima,1993,M
T. Utano,1993,M
A. Murase,1993,F
A. Lienard,2002,F
Jacques Baudet,2002,M
D. Degardin,2002,M
Pierre Degauque,2002,M
G. Bharatula,1988,F
Sangbum Kim,2006,M
Youngwan So,2006,M
Daehyoung Hong,2006,M
Joungcheol Kim,2006,M
Soon-joo Moon,2006,F
Kyonglak Lee,2006,F
Sehyun Oh,2006,M
Yutaka Nakaya,2006,F
A. Honda,2006,F
Ichirou Ida,2006,F
Shinji Hara,2006,F
Yuji Oishi,2006,F
Ravi Sankar,1997,M
L. Civil,1997,M
Jua Lee,2006,F
Jae-Hyun Kim,2006,F
Jun-Hee Park,2006,M
Kyung-Duk Moon,2006,F
Göran N. Klang,1999,M
David Astely,1999,M
Bjorn Ottersten,1999,F
Y.-J. Liu,1993,M
Y. Zhang,1993,M
Gerhard Kadel,1994,M
S. Ahmed,2006,M
Lie-Liang Yang,2006,F
Lajos Hanzo,2006,M
Konstantin V. Getman,2002,M
Armin Wittneben,2002,F
K. Defly,1988,M
X. Wang,1988,M
Guangheng Wu,1988,M
M. Lecours,1988,M
Yvan Pigeonnat,1999,M
Nelson Sollenberger,1999,M
Leonard J. Cimini,1999,M
S. Tanaka,1999,F
Akio Harada,1999,M
Mamoru Sawahashi,1999,M
Fumiyuki Adachi,1999,F
Asim Smailagic,1997,M
B.J. Bennington,1997,M
Christoph Günther,1994,M
Joachim Habermann,1994,M
W.T. Arujo Lopes,2002,M
G. Glionna,2002,F
M.S. de Alencar,2002,M
Yoshikazu Kinoshita,1989,F
Takashi Tsuchiya,1989,F
S. Ohnuki,1989,M
Aylin Yener,1999,F
Roy D. Yates,1999,M
Jarmo A. Salo,2006,F
L. Vuokko,2006,M
Hassan El-Sallabi,2006,M
Pertti Vainikainen,2006,M
Jeng-Ji Huang,2006,M
Wei-Ting Wang,2006,M
Huei-Wen Ferng,2006,F
Tsuyoshi Kashima,2004,F
H. Zhu,2004,M
Sofiene Affes,2002,F
J. Zhang,2002,M
Paul Mermelstein,2002,M
P. Karttunen,1999,M
R. Baghaie,1999,M
Richard Stirling-Gallacher,1997,M
G.J.R. Povey,1997,M
Sibaram Khara,2006,F
I.S. Mistra,2006,F
Swaroop Ganguly,2006,F
Peter Schramm,1997,M
Hanifa Nabuuma,2015,F
Emad Alsusa,2015,F
Wahyu Pramudito,2015,M
Mario R. Hueda,2002,M
Bangnan Xu,1999,M
Bernhard Walke,1999,M
Masoumeh Nasiri-Kenari,2002,F
Paola Bisaglia,2006,F
Silvano Pupolin,2006,M
D. Veronesi,2006,M
M. Gobbi,2006,M
Van Tang Nguyen,2002,F
Patrick Loumeau,2002,M
Jean-François Naviner,2002,M
Matthias Lampe,1999,M
H. Rohling,1999,M
Kei Mizutani,2006,F
Kazuyasu Sakaguchi,2006,M
Jun-ichi Takada,2006,M
Kiyomichi Araki,2006,F
J.S. Blogh,1999,M
Peter Cherriman,1999,M
Lajos Hanzo,1999,M
Preben Mogensen,1994,F
Christian Verholt,1994,M
Mikael Prytz,2006,M
Per Karlsson,2006,M
C. Cedervall,2006,M
Aurelian Bria,2006,F
I. Karla,2006,F
X. Luo,1992,M
D. Everitt,1992,M
Janne Lehtomaki,2004,F
Jae-Chon Yu,1999,F
Anders Host-Madsen,1999,M
L.H. Eriksson,1994,M
J-U Voigt,1999,M
J. Hubner,1999,M
E. Forster,1999,M
Gerhard Fettweis,1999,M
Davide Catania,2015,F
Marta Gatnau Sarret,2015,M
Andrea Cattoni,2015,F
Frank Frederiksen,2015,M
Gilberto Berardinelli,2015,M
Preben Mogensen,2015,F
P. Zetterberg,1997,M
Joo-Hyun Yi,2002,F
Jae Sung Lee,2002,M
Ryan W Haines,2006,M
Alistair Munro,2006,M
Gary Clemo,2006,M
Sangchoon Kim,1999,M
Stephan Miller,1999,M
Peter F. Driessen,1991,M
T. Rautiainen,2002,M
A.K. Dutta,1997,F
Sayfe Kiaei,1997,M
Sumit A. Talwalkar,1997,M
Chao-Ming Teng,2002,M
Kwang-Cheng Chen,2002,M
Seema Sharma,2002,F
E.K. Tameh,2002,M
Alexandra R. Molina,2002,F
Andrew R Nix,2002,M
Chin-Liang Wang,2006,M
Yih-Shyh Chiou,2006,M
Andre Noll Barreto,2006,M
Riku Pirhonen,2006,M
Chi-Hsiang Yeh,2004,F
Francisco Barceló,1997,M
J. Jordan,1997,M
Josep Paradells,1997,M
Faramaz Davarian,1985,M
Joe T. Sumida,1985,F
Hailong Han,2014,M
Muqing Wu,2014,M
Qian Hu,2014,M
Ning Wang,2014,M
Reham Almesaeed,2014,M
Nor Hazana Abdullah,2014,M
Angela Doufexi,2014,F
Andrew R Nix,2014,M
Jin-Yup Hwang,2010,M
Yoona Oh,2010,F
Youngnam Han,2010,M
Rainer Schoenen,2013,M
Halim Yanikomeroglu,2013,F
Brian G. Choi,2011,M
Hyungjune Im,2011,F
Kevin Lee,2011,M
Mario Gerla,2011,F
Yang Xu,2010,M
Min Sheng,2010,M
Yan Zhang,2010,M
Istvan Toros,2011,M
Peter Fazekas,2011,M
Yupeng Wang,2014,M
Gong Zhang,2014,M
Zhuqing Jiang,2014,M
Cheng-Kai Huang,2014,M
Xue-yang Wang,2014,M
Aidong Men,2014,M
Bo Yang,2014,M
Kaifeng Qi,2014,M
Hung Nguyen-Le,2010,F
Tho Le-Ngoc,2010,M
Nghi H. Tran,2010,M
Hang Long,2013,M
Wei Xiang,2013,M
Jing Wang,2013,M
Yueying Zhang,2013,M
Hui Zhao,2013,M
Wenbo Wang,2013,M
Daniele Inserra,2010,F
Andrea M. Tonello,2010,M
Na Gu,2014,F
Linling Kuang,2014,M
Xiang Chen,2014,M
Zuyao Ni,2014,F
Jianhua Lu,2014,F
Mingchuan Zhang,2013,M
Changqiao Xu,2013,F
Jianfeng Guan,2013,M
Ruijuan Zheng,2013,M
Qingtao Wu,2013,F
Hongke Zhang,2013,M
Fei Peng,2012,M
Ángel Salamanca Cardona,2012,F
Kaveh Shafiee,2012,M
Victor C. M. Leung,2012,M
Marco Rao,2010,M
Letizia Lo Presti,2010,F
Jaron Samson,2010,M
Ali Ozyagci,2014,F
Ki Woong Sung,2014,M
Jens Zander,2014,M
Vida Vakilian,2012,F
Jean-Francois Frigon,2012,M
Sébastien Roy,2012,M
Koreyoshi Imamura,1986,F
A. Murase,1986,F
David Gonzalez G,2012,M
Mario Garcia-Lozano,2012,M
Silvia Ruiz,2012,F
Joan Guàrdia-Olmos,2012,M
Bamrung Tau Sieskul,2009,M
Thomas Kaiser,2009,M
Feng Zheng,2009,M
Seyed Mohamad Alavi,2012,M
Chi Zhou,2012,F
Wan Wang Gen,2012,M
Ohara Kerusauskas Rayel,2013,M
Joao Luiz Rebelatto,2013,M
Richard Demo Souza,2013,M
Bartolomeu F. Uchoa-Filho,2013,M
Quanrui Wei,2012,M
Jiuqiang Han,2012,M
Dexing Zhong,2012,M
Ruiling Liu,2012,M
Sung-Yeop Pyun,2010,M
Dong-Ho Cho,2010,M
Chin Choy Chai,2010,M
Fan Jiang,2009,M
Hui Tian,2009,M
Haibo Xu,2009,M
Xijun Wang,2009,M
Hui Deng,2010,M
Youzheng Wang,2010,M
Jianhua Lu,2010,F
Christoph Ide,2014,M
Lars Habel,2014,M
Timo Knaup,2014,M
Michael Schreckenberg,2014,M
Christian Wietfeld,2014,M
Kyungsik Min,2013,M
Minchae Jung,2013,F
Tae-Hyung Kim,2013,M
Younsun Kim,2013,F
Juho Lee,2013,F
Sooyong Choi,2013,F
Jeff McMahon,1973,M
Batool Talha,2010,M
Matthias Patzold,2010,M
F. Hansen,1967,M
Guey-Yun Chang,2010,M
Jang-Ping Sheu,2010,M
Cheng-Yu Chung,2010,M
J.M. Ironside,1980,F
P.W.R. Stubbs,1980,M
Soochang Park,2010,M
Euisin Lee,2010,M
Fucai Yu,2010,M
Sung-Kee Noh,2010,M
Sang-Ha Kim,2010,F
Chang Ohk Sung,2014,M
Malcolm Egan,2014,M
Zhuo Chen,2014,M
Iain B. Collings,2014,M
Ting-Yi Wu,2010,F
Po-Ning Chen,2010,M
Hung-Ta Pai,2010,F
Yunghsiang S. Han,2010,M
Shin-Lin Shieh,2010,F
Rui Lin,2010,F
Kai Niu,2010,M
Wenjun Xu,2010,M
Zhiqiang He,2010,M
Nannan Chen,2014,M
Hui Tian,2014,M
Zhi Wang,2014,M
Li Jun Jiang,2014,F
Hao Hong,2014,M
Limin Xiao,2014,M
Yang Yan,2014,M
Xibin Xu,2014,M
Jing Wang,2014,M
Jorgos Zoto,2012,M
Richard J. La,2012,M
Masoud Hamedi,2012,M
Ali Haghani,2012,F
Jinnan Liu,2013,M
Shulan Feng,2013,M
Huan Cong Nguyen,2013,M
Jarmo Tapani Makinen,2013,M
Wolfgang Stoermer,2013,M
Mohamed Benmimoun,2012,M
Andreas Pütz,2012,M
Adrian Zlocki,2012,M
Lutz Eckstein,2012,M
Mahdi Ben Ghorbel,2013,M
Haewoon Nam,2013,M
Mohamed-Slim Alouini,2013,M
D.L. Nicholson,1976,M
Wenxun Qiu,2011,F
Hlaing Minn,2011,F
Chia-Chin Chong,2011,F
Qiang Li,2014,F
Yu-Chun Wu,2014,M
Shulan Feng,2014,M
Philipp Zhang,2014,M
Lixia Xue,2014,F
Yong-Xing Zhou,2014,F
Matthias Woltering,2013,M
Dirk Wubben,2013,M
Armin Dekorsy,2013,F
Volker Braun,2013,M
Uwe Doetsch,2013,M
Tao Wu,2010,M
Young Guen Kwon,2010,M
Jiayin Zhang,2010,F
Yi Wang,2010,M
Huifang Chen,2010,M
Xudong Ding,2010,M
Zheng Wang,2010,M
Lei Xie,2010,F
Guo Li,2013,F
Shi Jin,2013,F
Fu-Chun Zheng,2013,M
Xiqi Gao,2013,F
Xiaoyu Wang,2013,F
Anup K. Talukdar,2010,M
Bishwarup Mondal,2010,M
Mark Cudak,2010,M
Amitava Ghosh,2010,M
Fan Wang,2010,M
Xiang Cheng,2010,M
Cheng-Xiang Wang,2010,M
Yi Yuan,2010,M
David Laurenson,2010,M
Xiaohu Ge,2010,M
Seth N. Hetu,2014,M
Vahid Saber Hamishagi,2014,M
Li-Shiuan Peh,2014,F
N. Bonello,2009,M
Rong Zhang,2009,M
Sheng Chen,2009,M
Lajos Hanzo,2009,M
Pengfei Ren,2011,M
Xiaogang Li,2011,F
Chengkang Pan,2011,M
Xiaodong Shen,2011,M
Jianming Zhang,2011,M
Lin Sang,2011,F
Dacheng Yang,2011,M
Roya Arab Loodaricheh,2014,F
Shankhanaad Mallick,2014,M
Vijay K. Bhargava,2014,M
Huiting Cheng,2012,M
Yasushi Yamao,2012,M
Hiroshi Kubo,2014,M
Leila Najjar,2011,M
F.R. Holmstrom,1971,M
J.B. Hopkins,1971,M
T. Newfell,1971,M
E.F. White,1971,M
Fabrício A. Silva,2013,F
Thais R. M. Braga Silva,2013,F
Linnyer B. Ruiz,2013,M
Antonio A. F. Loureiro,2013,M
Jinzhi Liu,2013,F
Makoto Suzuki,2013,F
Doohwan Lee,2013,M
Hiroyuki Morikawa,2013,F
Mizuki Sakamoto,1982,M
S. Kozono,1982,M
Takamichi Hattori,1982,M
G. D'Aria,1987,F
Francesco Muratore,1987,M
V. Palestini,1987,F
W.H. Bellchambers,1982,M
J. Durkin,1982,M
Chen Zhuaixia,2013,F
Gaofeng Cui,2013,M
Changliang Zhai,2013,M
Weidong Wang,2013,M
Yinghai Zhang,2013,F
Xiuhua Li,2013,F
Lei Sun,2010,F
Hui Tian,2010,M
Zheng Hu,2010,M
Krishna Ram Budhathoki,2013,M
Mehdi Maleki,2013,M
Hamid Reza Bahrami,2013,M
Hua Wang,2010,M
Chaoxing Yan,2010,M
Jingming Kuang,2010,M
Nan Wu,2010,M
Zesong Fei,2010,M
Meng Zheng,2010,M
F. Casal Ribeiro,2012,M
Rui Dinis,2012,M
Francisco Cercas,2012,M
Ana Maria Silva,2012,F
Ahmed Arafa,2010,M
Geoffrey G. Messier,2010,M
Omer Waqar,2013,M
Muhammad Imran,2013,M
Mehrdad Dianati,2013,F
Shu-Ping Yeh,2013,F
Ali Komak Panah,2013,F
Nageen Himayat,2013,F
Shilpa Talwar,2013,F
W.A. Rogers,1980,M
R.A. Meade,1980,F
D.R. Kimberlin,1980,F
Indrakshi Dey,2014,F
Geoffrey G. Messier,2014,M
Sebastian Magierowski,2014,M
Oualid Hammi,2010,M
Andrew Kwan,2010,M
Mohamed Helaoui,2010,M
Fadhel M. Ghannouchi,2010,M
Ilhan Basturk,2013,M
Berna Ozbek,2013,M
Cagatay Edemen,2013,M
Ahmet Tan,2013,M
Engin Zeydan,2013,M
Salih Ergut,2013,M
Xiang Li,2013,F
Hussein Al-Shatri,2013,F
Rakash SivaSiva Ganesan,2013,M
Anja Klein,2013,F
Tobias Weber,2013,M
Tien Han Chua,2012,M
Ian J. Wassell,2012,M
Tharek Abd Rahman,2012,M
Marc Portoles-Comeras,2011,M
Christian Ibars,2011,M
Jose Nunez-Martinez,2011,M
Josep Mangues-Bafalluy,2011,M
Sangbum Kim,2014,M
Kyunghun Jung,2014,F
Jong-Soo Choi,2014,F
Yong-Jun Kwak,2014,M
Nabeel Khan,2013,M
Maria G. Martini,2013,F
Dirk Staehle,2013,M
Xinyi Xu,2010,F
Rong Zhang,2010,M
Lajos Hanzo,2010,M
Jian Geng,2013,M
Zaixue Wei,2013,M
Zhan Su,2013,F
Chao Chen,2013,M
Dacheng Yang,2013,M
Dengkun Xiao,2012,M
Xiaoyu Yu,2012,F
Dongkai Yang,2012,M
Emna Fakhfakh,2014,F
Soumaya Hamouda,2014,F
Sami Tabbane,2014,F
Chungang Yang,2010,M
Jiandong Li,2010,M
Vinay Suryaprakash,2012,M
Albrecht Fehske,2012,M
Andre Gustavo dos Santos,2012,M
Gerhard Fettweis,2012,M
Duy T. Ngo,2013,M
Suman Khakurel,2013,M
Tho Le-Ngoc,2013,M
Nan Li,2014,F
Ming Xiao,2014,M
Lars S. Rasmussen,2014,M
