Name,Year,Gender
Sang-Min Han,2004,M
Ji-Yong Park,2004,M
Tatsuo Itoh,2004,M
Pei-Lin Jiang,2005,F
Eric Michielssen,2005,M
Ravi Kumar Arya,2014,M
Shaileshachandra Pandey,2014,F
Raj Mittra,2014,M
S.V. Shynu,2004,M
Rama Raj,2004,M
Anupam R Chandran,2004,M
C. K. Aanandan,2004,M
Pezholil Mohanan,2004,M
Kesavath Vasudevan,2004,M
Etienne Perret,2004,M
Hervé Aubert,2004,M
Dickson K.W. Chiu,2013,M
Gabriel M. Rebeiz,2013,M
Haeng Kee Noh,2004,M
Jae Ho Yun,2004,M
Jong Min Kim,2004,M
Soon-Ik Jeon,2004,M
Koji Kimoto,2004,M
Shuntaro Watanabe,2004,M
Takamaro Kikkawa,2004,F
P. S. Hall,2004,M
V. Yuan,2004,M
Chow-Yen-Desmond Sim,2004,M
Kuang-Woei Lin,2004,F
Jeen-Sheen Row,2004,F
Seung-Tae Ko,2013,M
Jeong-Hae Lee,2013,F
Ozgur Ergul,2008,M
Levent Gurel,2008,M
Qian Qiao,2014,M
Li Zhang,2014,F
Fan Yang,2014,M
Zhenxing Yue,2014,M
Atef Z. Elsherbeni,2014,M
John Walsh,2013,M
Weimin Huang,2013,M
Eric W. Gill,2013,M
Walaa W. Wahba,2014,F
Mahmoud A. Abdalla,2014,M
Ahmed A. Mohamed,2014,M
A. M. M. A. Allam,2014,F
N. Liu,2004,M
M. Lu,2004,M
Balasubramaniam Shanker,2004,M
Eric Michielssen,2004,M
Ho Manh Linh,2013,F
Marco Mussetta,2013,F
Francesco Grimaccia,2013,F
Riccardo E. Zich,2013,M
J.C. Huang,2004,M
A. Moussessian,2004,M
Mohammad Fakharzadeh,2014,M
Noor H. Awad,2013,M
M.K. Abdelazeez,2013,M
Sandra Costanzo,2013,M
Francesca Venneri,2013,F
Maxim Ignatenko,2014,M
Dejan S. Filipovic,2014,M
Jonathan C. Johnstone,2014,M
Symon K. Podilchak,2014,M
Michel Clenet,2014,F
Yahia M. M. Antar,2014,M
D.J. Kern,2004,M
Douglas H. Werner,2004,M
Per Werner,2004,M
Yi-Hong Chen,2004,M
Ke Wu,2004,M
Feng Zhao,2004,M
Rushan Chen,2004,M
Donovan E. Brocker,2014,M
Douglas H. Werner,2014,M
Pingjuan L. Werner,2014,M
Jennifer Rayno,2013,F
Jill Kobashigawa Nakatsu,2013,M
Gui Chao Huang,2013,M
Nuri Celik,2013,F
Magdy F. Iskander,2013,M
Cynthia Furse,2013,F
Wei-Ji Chen,2014,F
Hung-Hsuan Lin,2014,M
Andrea Michel,2013,F
Roberto Caso,2013,M
Alice Buffi,2013,F
Paolo Nepa,2013,F
Gaetano Isola,2013,F
Zhan Li,2004,F
Yahya Rahmat-Samii,2004,M
A. Aminian,2004,F
Reza Faraji-Dana,2004,F
N. Hojjat,2004,M
Shaad Mahmud,2013,M
Fawwaz Jinan Jibrael Jabri,2013,M
Bushra Mahjabeen,2013,F
Hossein Mosallaei,2004,M
Kamal Sarabandi,2004,F
Thomas S. Huang,2006,M
Ananda Sanagavarapu Mohan,2006,M
Darcy A. Bibb,2014,F
Jonathan Dang,2014,M
Zhengqing Yun,2014,M
Magdy F. Iskander,2014,M
Robert A. Kipp,2014,M
Capoglu Ilker R,2014,M
Yongfeng Wang,2013,M
Gao Wei,2013,M
Qingsheng Zeng,2013,M
Tayeb A. Denidni,2013,F
William E. McKinzie,2014,F
Deepukumar M. Nair,2014,M
Bradley A. Thrasher,2014,M
Michael S. Smith,2014,M
Elizabeth K. Hughes,2014,F
James M. Parisi,2014,M
Payam Nayeri,2013,F
Fan Yang,2013,M
Atef Z. Elsherbeni,2013,M
F. Ayoub,2014,M
Christopher P Woehrle,2014,M
Youssef Tawk,2014,M
Derek Doyle,2014,M
Christos G. Christodoulou,2014,M
Joseph Costantine,2014,M
Jeremy A. Bossard,2004,M
Douglas H. Werner,2004,M
Theresa S. Mayer,2004,F
R.P. Drupp,2004,M
Tie Jun Cui,2004,F
Yao Qin,2004,M
Gong Wang,2004,M
Weng Cho Chew,2004,M
Yasuhiro Tsunemitsu,2004,M
Y.M. Miura,2004,F
Yasuhiro Kazama,2004,M
Sehyun Park,2004,M
Jiro Hirokawa,2004,F
Makoto Ando,2004,M
Naohisa Goto,2004,M
An-Shyi Liu,2004,F
Ruey-Beei Wu,2004,F
Yichen Lin,2004,M
Hsueh-Jyh Li,2004,F
Wen-Shan Chen,2006,M
Kuang-Yuan Ku,2006,M
Chakrapani Bommaraju,2004,M
René Marklein,2004,M
Andrew R. Weily,2004,M
Karu P. Esselle,2004,F
Barry C. Sanders,2004,M
T. Bird,2004,M
Kushmanda Saurav,2013,F
Debdeep Sarkar,2013,M
Kumar Vaibhav Srivastava,2013,M
Ben Smythe,2014,M
Sean Casserly,2014,M
Dean Arakaki,2014,M
Christopher Thajudeen,2013,M
Ahmad Hoorfar,2013,M
Ming Chen,2014,M
Domenic Belgiovane,2014,M
Chi-Chih Chen,2014,F
Shunsuke Fujio,2010,M
Hidehisa Shiomi,2010,F
Yasuyuki Okamura,2010,F
J. Heikkinen,2007,M
Teija Laine-Ma,2007,F
Markku Kivikoski,2007,M
Britton T. Quist,2007,M
Michael A. Jensen,2007,M
N. Ferre,1994,M
P.F. Combes,1994,M
T. Dusseux,1994,M
Ahmed A. Kishk,2002,M
Allen W. Glisson,2002,M
Xiao Zhang,2002,F
Edmund M-K. Lai,2008,M
Michael J. Neve,2008,M
A. R. Williamson,2008,M
I.W. Id,1995,M
Pang-Shyan Kooi,1995,F
Mook-Seng Leong,1995,M
Tat Soon Yeo,1995,F
Xinwen Ma,1995,F
S. Datthanasombat,2001,M
Aluizio Prata,2001,M
P. Brown,2001,M
Oscar Quintero,2001,M
S. Spitz,2001,M
E. Rodriguez,2001,M
Jaime Laviada,2008,F
Marcos R. Pino,2008,M
Fernando Las-Heras,2008,M
Raj Mittra,2008,M
H. Lai,1987,F
R. Franks,1987,M
D. Kong,1987,M
D. Kuck,1987,M
T. Gackstetter,1987,M
Sembiam R. Rengarajan,2008,M
M. Zawadzki,2008,M
Richard Hodges,2008,M
A. Sulima,2008,F
Kunlin Han,2008,M
V. Rakytyanskyy,2008,M
Jung-Hyun Kim,2008,F
Toru Nomura,2006,F
Koji Sato,2006,M
Natalia Ayuso,2006,F
José Antonio Cuchí,2006,M
Francisco Javier Rodríguez Lera,2006,M
José Luis Villarroel,2006,M
Yifan Chen,2007,M
Erry Gunawan,2007,M
Kay Soon Low,2007,F
Cheong Chew Boon,2007,M
Cheong Boon Soh,2007,M
Lin Lin Thi,2007,F
H. Chiba,2008,F
Yoshio Inasawa,2008,F
Hiroaki Miyashita,2008,F
Yutaka Konishi,2008,M
Kazuhiro Uehara,1997,F
Tetsuo Seki,1997,M
K. Kagoshima,1997,F
Yutaka Konishi,1994,M
Masayuki Ohtsuka,1994,M
Makoto Matsunaga,1994,F
Takashi Katagi,1994,M
Asem S. Al-Zoubi,2008,M
Ahmed A. Kishk,2008,M
Allen W. Glisson,2008,M
Levent Gurel,1991,M
Weng Cho Chew,1991,M
K.K. Chan,1989,M
Jibendu Sekhar Roy,1992,M
Patrick Vaudon,1992,M
Alain Reineix,1992,M
F. Jecko,1992,M
Bernard Jecko,1992,M
S. Jeong,2001,M
Soon Fatt Yoon,2001,F
Jong-Gwan Yook,2001,F
S. H. Lee,2001,M
Yongsun Kim,2001,F
F. Demmerle,1997,M
S. Kern,1997,M
Werner Wiesbeck,1997,M
A. Akiyama,1997,F
Takashi Yamamoto,1997,M
Makoto Ando,1997,M
Naohisa Goto,1997,M
Eiji Takeda,1997,F
D. Gray,1973,M
Andrew C. Peterson,2005,M
M.M. Bibby,2005,M
S. H. Lee,1970,M
W. Jones,1970,M
Joe C. Campbell,1970,M
Tsuyoshi Imai,1997,M
Toshiyuki Fujii,1997,M
M.R.N. Ahamdi,2006,M
Gh. Z. Rafi,2006,M
S. Safavi-Naeini,2006,F
Fan Yang,2000,M
Yahya Rahmat-Samii,2000,M
I. D. Sandoval Gonzalez,2006,M
O. Aquines Gutierrez,2006,M
F. Saez de Adana,2006,F
Felipe Catedra,2006,F
Monthippa Uthansakul,2005,M
Marek E. Bialkowski,2005,F
A.G. Cepni,2006,F
Daniel D. Stancil,2006,M
B.E. Henty,2006,M
Yi Jiang,2006,M
Yuanwei Jin,2006,F
Jose M. F. Moura,2006,M
Jian-Gang Zhu,2006,M
Shinji Kawasaki,2008,F
Harunobu Seita,2008,F
Toshio Suda,2008,F
K. Takei,2008,M
Kazuo Nakajima,2008,M
Ahad Tavakoli,1997,M
A. Monajati,1997,F
Rouzbeh Moini,1997,F
Mourad Nedil,2010,M
Moubarek Traii,2010,M
A. M. Habib,2010,F
A. Djaiz,2010,F
Tayeb A. Denidni,2010,F
G. DeJean,2004,M
Manos M. Tentzeris,2004,M
Dong-Sik Woo,2007,M
Young-Gon Kim,2007,M
Kang Mo Kim,2007,M
Young-Ki Cho,2007,M
Jun-Hwa Oh,2008,M
Young-Pyo Hong,2008,M
Jong-Gwan Yook,2008,F
A. Amador-Perez,2006,F
Rafael A. Rodriguez-Solis,2006,M
Frederick Declercq,2010,M
Ivo Couckuyt,2010,M
Hendrik Rogier,2010,M
Tom Dhaene,2010,M
B. V. K. Vijaya Kumar,1995,M
G.R. Branner,1995,M
Kunde Yang,2006,M
Dahai Zhang,2006,M
Bo Lei,2006,F
Yuanliang Ma,2006,F
Sung-Lin Chen,2007,M
Ken-Huang Lin,2007,M
Yahya Rahmat-Samii,1989,M
J. H. Mumford,1989,M
T. Gao,1992,M
Y. Guo,1992,M
J. Li,1992,F
Y.M. Qin,1993,M
I.R. Ciric,1993,M
Myun-Joo Park,1997,M
Sangwook Nam,1997,M
M.-H. Chung,1993,M
Sangwook Nam,1993,M
B. Izquierdo,2007,M
S. Capdevila,2007,F
L. Jofre,2007,M
J. Arnau Romeu,2007,M
E.P. Ekelman,1994,M
E.C. Kohls,1994,M
A.I. Zaghfoul,1994,F
Francois T. Assal,1994,M
Micah D. Gregory,2010,M
Zikri Bayraktar,2010,M
D. H. Werner,2010,M
T. Ege,1995,M
Muhammad Ramlee Kamarudin,2006,M
Peter Hall,2006,M
Franck Colombel,2006,M
Mohamad Kamal A. Rahim,2006,M
Sang Yup Lee,2008,M
Kihun Chang,2008,M
Ki-Hyun Kim,2008,F
Young Soo Yoon,2008,F
Vladimir Rokhlin,1994,M
Stephen M. Wandzura,1994,F
Boris Tomasic,2007,M
Hans Steyskal,2007,M
B. Kolundzija,2004,M
D. Sumic,2004,M
Shoji Makino,1985,M
Yoshio Kobayashi,1985,M
Takashi Katagi,1985,M
R.T. Compton,1972,M
Weng Cho Chew,2006,M
I-Ting Chiang,2006,F
C.P. Davis,2006,M
AJ Hesford,2006,M
Ming Li,2006,F
Y. W. Liu,2006,M
Z. Qian,2006,M
M.A. Saville,2006,F
L. Sun,2006,F
Mei Song Tong,2006,F
Jie Xiong,2006,M
L. L. Jiang,2006,M
H. Y. Chao,2006,M
Y. P. Chu,2006,M
J. Uher,1999,M
Debra L. McLaren,1999,F
Ahmed A. Kishk,1996,M
P.-S. Kildal,1996,M
Youngjin Park,2007,M
Soon-Woo Lee,2007,F
Chang Wook Yoon,2007,M
Yun Seong Eo,2007,F
Kwan-Ho Kim,2007,M
Trevor S. Bird,1996,M
Matteo Albani,1995,M
Filippo Capolino,1995,M
Per-Simon Kildal,1995,M
R. Tiberio,1995,M
A. Moldsvor,1993,F
M. Raberger,1993,M
Per-Simon Kildal,1993,M
C.R. Liu,2007,M
L. Guo,2007,M
J. Li,2007,F
X. Chen,2007,M
J.J.H. Wang,1997,M
J.K. Tillery,1997,M
M.A. Acree,1997,F
Xiao Wen Mao,2010,F
Yee Hui Lee,2010,F
Boon Poh Ng,2010,M
Chun-I Lin,2007,F
Kin-Lu Wong,2007,M
Shih-Huang Yeh,2007,F
Peter Wenig,2008,M
Robert Weigel,2008,M
Ana Vazquez Alejos,2008,M
Muhammad Dawood,2008,M
H. U. R. Mohammed,2008,M
M. C. Sanchez,2008,M
R.P. Jedlicka,2008,F
Inigo Cuinas,2008,M
Richard W. Lee,1989,M
A.J. Zaman,1989,F
K. S. Lee,1989,M
Giovanni Toso,2007,M
M. C. Vigano,2007,M
Piero Angeletti,2007,F
Can You,2006,M
D. Staiculescu,2006,M
L. Martin,2006,M
W-Y. Pauchy Hwang,2006,M
Manos M. Tentzeris,2006,M
Luigi Boccia,2010,F
I. Russo,2010,M
Giandomenico Amendola,2010,F
G. Di Massa,2010,F
Giuseppe Vecchi,1997,M
Thomas Bertuch,1997,M
Mario Orefice,1997,F
Junho Yeo,2008,M
Ji-Whan,2008,M
Hosung Choo,2008,M
Young-Ki Cho,2008,M
Majid Manteghi,2008,M
Min Han,2006,M
Hong-Teuk Kim,2006,M
Anders Derneryd,1987,M
Alessandro Rogovich,2004,M
Agostino Monorchio,2004,M
Paolo Nepa,2004,F
Giuliano Manara,2004,M
Giulio Giovannetti,2004,M
Luigi Landini,2004,F
Jong-Kyu Park,2003,M
Bobae Kim,2003,M
H. H. F. Choi,2003,M
Sus Lundgren,1995,M
John R. Sanford,1995,M
Peter Hall,1989,M
J.S. Dahele,1989,M
P.M. Haskins,1989,M
A.N. Tulintseff,1993,F
S.K. Smith,2004,M
Julio Bregains,2004,M
Kathleen L. Melde,2004,F
Francisco Cebreiro Ares,2004,M
M.L. Morris,2002,M
Michael Jensen,2002,M
Yuan Yao,2007,M
Zhenghe Feng,2007,M
Xiang Zhou,2010,M
RongLin Li,2010,F
Manos M. Tentzeris,2010,M
Ezzeldin A. Soliman,2010,F
S. Hassan,2010,M
O. El Katteb,2010,M
Mai O. Sallam,2010,M
Mohamed Serry,2010,M
Sherif Sedky,2010,M
Daniel C. Nascimento,2006,M
J. A. Mores,2006,F
R. Schildberg,2006,M
J. C. da S. Lacava,2006,F
Terutaro Nakamura,2006,F
Hiroyuki Iwasaki,2006,M
Joshua D. Griffin,2006,M
Gregory D. Durgin,2006,M
Andreas Haldi,2006,M
Bernard Kippelen,2006,M
Nicolai Czink,2007,M
Ernst Bonek,2007,M
Lassi Hentila,2007,F
Jukka-Pekka Nuutinen,2007,F
Juha Ylitalo,2007,F
Yue Gao,2006,M
Xiao Dong Chen,2006,M
Clive Parini,2006,F
Zhinong Ying,2006,F
S.C. Liu,1992,M
M. Daginnus,2002,M
R. Kronberger,2002,M
A. Stephan,2002,F
Mohamed H. Awida,2010,M
Essam Elkhouly,2010,F
Aly E. Fathy,2010,F
Magda El-Shenawee,1999,F
Vikram Jandhyala,1999,F
Eric Michielssen,1999,M
Weng Cho Chew,1999,M
Hai Deng,1999,M
Hao Ling,1999,F
Jill Kobashigawa,2009,M
Hyoung-sun Youn,2009,F
Magdy F. Iskander,2009,M
Zhengqing Yun,2009,M
Hao Xin,2008,M
Jun Ding,2008,M
Yang-Chang Lee,2001,M
Shyh-Jong Chung,2001,F
A. Karousos,2007,F
C. Tzaras,2007,M
Aycan Erentok,2007,M
Richard W. Ziolkowski,2007,M
K. Ueno,1997,M
J. J. Song,1999,M
Weng Cho Chew,1999,M
K.W. Sorensen,1991,M
Jaume Anguera,2008,F
D.H. Aguilar,2008,M
J. A. Vergés,2008,F
Marc Ribó,2008,M
Carles Puente,2008,M
Tatsuro Maeda,1993,F
Shun-ichi Sekine,1993,F
Shigeru Obayashi,1993,M
Paolo Arcioni,2007,M
Giuseppe Conciauro,2007,M
Luca Perregrini,2007,M
Matteo Repossi,2007,M
A. Bayram,2004,F
Ahmed M. Attiya,2004,M
Ahmad Safaai-Jazi,2004,M
Sedki M. Riad,2004,M
Rachel Wentworth,2007,M
Jason Neiss,2007,M
Matthew P. Nelson,2007,M
Patrick J. Treado,2007,M
M. Taguchi,2003,M
K. Uchiumi,2003,M
Hideo Shimoda,2003,F
Kenji Tanaka,2003,F
R.E. Hodges,1994,M
Yahya Rahmat-Samii,1994,M
Chi-Yue Chiu,2007,F
Ross D. Murch,2007,M
Geonho Jang,2010,M
Sungtek Kahng,2010,M
Jeongho Ju,2010,M
Jaume Anguera,2010,F
J. Choi,2010,M
Tetsuo Hatsuda,1999,M
R. Mitsuhashi,1999,M
Yuji Aoki,1999,F
H. Echigo,1999,M
Fumio Takahata,1999,M
Yasuyuki Maekawa,1999,F
Kozo Fujisaki,1999,F
Nevin Altunyurt,2007,M
Tae Yong Kim,2007,M
Madhavan Swaminathan,2007,M
Katsuyuki Noguchi,1996,M
Motoo Mizusawa,1996,F
Takayuki Yamaguchi,1996,M
Yasuyuki Okumura,1996,F
Yazhou Wang,2009,F
Yunqiang Yang,2009,F
Aly E. Fathy,2009,F
Giorgio Franceschetti,2004,M
Antonio Iodice,2004,M
Daniele Riccio,2004,M
Giuseppe Ruello,2004,M
Wan-Lae Roh,2007,M
Jong-Myung Woo,2007,M
Michal Okoniewski,1994,F
J. Anderson,1994,M
Stanislaw S. Stuchly,1994,M
Tamami Maruyama,2010,F
Tasuo Furuno,2010,M
Yasuhiro Oda,2010,F
Jiyun Shen,2010,F
Tomoyuki Ohya,2010,M
Mong-Song Liang,2002,F
Yi Chen,2002,M
Chin-Pao Huang,2002,M
Wei Chen,2002,M
Alexander B. Shelkovnikov,2006,M
N. Suntheralingam,2006,M
Djuradj Budimir,2006,M
Lyazid Aberbour,2008,M
Christophe Craeye,2008,M
A. Decostre,2008,M
S. Kanamaluru,1994,F
Ming-Yi Li,1994,F
Kai Chang,1994,M
B.A. Kramer,2005,M
Ming K. Lee,2005,M
Chi-Chih Chen,2005,F
John L. Volakis,2005,M
Xiao-Qing Yang,1994,F
L. Shafai,1994,M
C. Borja,2003,M
A. Algans,2003,F
M. Royo,2003,M
Jaume Anguera,2003,F
Carles Puente,2003,M
D.J. Blejer,1992,M
Steven M. Scarborough,1992,M
Carl E. Frost,1992,M
H.R. Catalan,1992,M
K.H. McCoin,1992,M
J. Roman,1992,M
D.M. Mukai,1992,M
J. Rivera,1983,F
Tatsuo Itoh,1983,M
Jiro Hirokawa,1992,F
Makoto Ando,1992,M
Naohisa Goto,1992,M
Rolf Jakoby,1994,M
F. Rucker,1994,M
Terence Shie Ping See,2010,F
Xianming Qing,2010,M
Zhi Chen,2010,M
Chean Khan Goh,2010,M
Tat Meng Chiam,2010,M
Robert J. Burkholder,2007,M
P. Chang,2007,M
Yakup Bayram,2007,M
R.J. Marhefka,2007,F
John L. Volakis,2007,M
Ezzeldin A. Soliman,2010,F
A. Vasylchenko,2010,F
Vladimir Volski,2010,M
Guy A. E. Vandenbosch,2010,M
W. De Raedt,2010,M
Tahir Malas,2006,M
Levent Gurel,2006,M
C. K. Aanandan,1989,M
Pezholil Mohanan,1989,M
K. Sreekumaran Nair,1989,M
Malcolm Ng Mou Kehn,2003,M
Per-Simon Kildal,2003,M
Daniel C. Nascimento,2010,M
R. Schildberg,2010,M
J. C. da S. Lacava,2010,F
Yong-Kwon Park,2007,M
Sang-Gon Lee,2007,M
Jin-Wook Kang,2007,M
You Chung Chung,2007,M
Hiroshi Shirai,1994,F
Yongho Kim,2008,M
J. Ito,2008,M
Hisashi Morishita,2008,F
E. Carpenter,1980,M
Daniel Colles,2014,M
Dean Arakaki,2014,M
Lei Zhu,1996,F
Eiki Yamashita,1996,F
I. Joishi,1996,F
Nemai Chandra Karmakar,1997,M
Marek E. Bialkowski,1997,F
Chih-Yung Tsai,2006,M
Shyh-Kang Jeng,2006,M
B. Kevin Park,1994,M
P. Ramunujam,1994,M
F. Boldissar,1994,M
Charlie C. Shin,1994,M
Shan-Cheng Pan,1998,M
Kin-Lu Wong,1998,M
F. Oshiro,1967,M
K. Mitzner,1967,M
Saurabh Gupta,2010,M
Gokhan Mumcu,2010,M
Kun-Chou Lee,1995,F
Tah-Hsiung Chu,1995,F
Robert A. York,1992,M
Richard C. Compton,1992,M
Giacomo Carli,2008,M
Enrica Martini,2008,F
Per-Simon Kildal,2008,M
A. F. Abdelaziz,2009,M
Tamer M. Abuelfadl,2009,M
Osman Lotfy Elsayed,2009,M
C. Liang,1966,M
Y.M. Dennis Lo,1966,M
E.M. Friel,1995,M
K.M. Pasala,1995,F
J. Weber,2007,M
Christian Volmer,2007,M
Kurt Blau,2007,M
Roger Stephan,2007,M
Matthias Hein,2007,M
Wout Joseph,2007,M
Emmeric Tanghe,2007,M
Daan Pareit,2007,M
Luc Martens,2007,M
P. Ali-Rantala,2002,F
Lauri Sydanheimo,2002,F
M. Keskilammi,2002,F
Markku Kivikoski,2002,M
Songnan Yang,2007,F
S.H. Suleiman,2007,M
Aly E. Fathy,2007,F
Roger Adams,2006,M
Gang Wang,2006,M
F.X. Canning,2006,M
Y.H. Choung,1989,M
C.C. Chen,1989,M
Amita Patnaik,2006,M
Christos G. Christodoulou,2006,M
Jianjun Liu,2010,M
Karu P. Esselle,2010,F
Shun-Shi Zhong,2010,M
R.C. Hall,1992,M
J.R. Sanford,1992,M
Damir Zayniyev,2010,M
Djuradj Budimir,2010,M
Anatoliy Boryssenko,2004,M
D.H. Schaubert,2004,M
Felipe Valdes,2009,M
Francesco P. Andriulli,2009,M
Kristof Cools,2009,M
Eric Michielssen,2009,M
Filippo Capolino,2002,M
Donald R. Wilton,2002,M
W. N. Johnson,2002,M
Wael M. Abdel Wahab,2010,M
Dan Busuioc,2010,M
Safieddin Safavi-Naeini,2010,F
V. Rawat,1970,M
J.C. Beal,1970,M
J. K. Hwang,2008,M
H.J. Myoung,2008,M
T. W. Kang,2008,M
S. H. Kim,2008,M
Jung-Hyun Kim,2008,F
Chang-Hee Hyoung,2008,F
H. Park,2008,M
I. T. Lim,2008,M
Jung-Hyun Kim,2008,F
Ki Wook Kim,2008,M
Sung-Mo Kang,2008,M
George Goussetis,2007,M
Alexandros P. Feresidis,2007,M
D. Loffler,1997,M
F. Rostan,1997,M
Werner Wiesbeck,1997,M
Ning Yang,2007,F
Christophe Caloz,2007,M
Ke Wu,2007,M
Daniel Valderas,2010,M
Christian Schmidt,2010,M
X. R. Chen,2010,M
L. Josefsson,1992,M
C.G.M. van't Klooster,1992,M
Rohit S. Gawande,2009,M
Richard Bradley,2009,M
James R. Baker,2010,M
Magdy F. Iskander,2010,M
Hyoung-sun Youn,2010,F
Nuri Celik,2010,F
Stavros Koulouridis,2007,M
John L. Volakis,2007,M
Senad Bulja,2006,M
Dariush Mirshekar-Syahkal,2006,M
Yoshihiko Kuwahara,2013,M
Saori Miura,2013,F
Yusuke Nishina,2013,F
Kaishi Mukumoto,2013,M
Hiroyuki Ogura,2013,M
Harumi Sakahara,2013,F
Yu Song Meng,2007,M
Yen-Jie Lee,2007,F
Boon Poh Ng,2007,M
Brian O'Sullivan,2007,M
Yu Zhang,2007,M
Tapan K. Sarkar,2007,M
A. De Caro,2007,F
Nuri Yilmazer,2007,F
S. Burintramart,2007,M
Michael J. Taylor,2007,M
M. Hamer,1992,M
M. Butcher,1992,M
E.B. Perri,2006,M
Damien Voyer,2004,M
Hervé Aubert,2004,M
John P. R. David,2004,M
I.A. Navarro,1992,F
Chang Kai,1992,M
Rajeev Bansal,1997,M
Hisamatsu Nakano,1996,M
Y. Shinma,1996,F
Hiroaki Mimaki,1996,F
Junji Yamauchi,1996,M
Kentaro Hirose,1996,M
Tatsuo Ohira,2000,M
David H. Kim,2010,M
Christopher Smith,2010,M
Chi-Hyung Ahn,2010,F
Kai Chang,2010,M
Kamal H. Awadalla,1997,F
A.I. Bahnacy,1997,F
H.A. Sharshar,1997,F
Giorgio Franceschetti,2010,M
J. Guterman,2007,M
David J. Browne,2007,M
Yahya Rahmat-Samii,2007,M
Alberto Moreira,2007,F
Custodio Peixeiro,2007,M
Peter Chow,2008,M
T. Kubota,2008,M
T. Namiki,2008,F
D. Tsamakis,2007,M
Z. Wu,2007,M
Zhengyi Li,2008,F
Zhengwei Du,2008,M
Ke Gong,2008,M
Kristof Cools,2007,M
Francesco P. Andriulli,2007,M
Frank Olyslager,2007,M
Eric Michielssen,2007,M
Lu Zhao,2006,M
Cheng-Li Ruan,2006,M
Shiwei Qu,2006,M
J.W. Schuster,1996,M
Raymond J. Luebbers,1996,M
Per-Simon Kildal,1982,M
Farshid Aryanfar,2010,M
Carl Frederik Werner,2010,M
Vivek Shirvante,2010,M
Fabien Todeschini,2010,F
Xiaoyu Cheng,2010,M
Yong-Kyu Yoon,2010,F
Jiunn-Nan Hwang,2006,M
Fu-Chiarng Chen,2006,M
J.W. Schuster,1998,M
Raymond J. Luebbers,1998,M
Thomas Gabriel Livernois,1998,M
Ryoichi Sato,2010,M
Hiroshi Shirai,2010,F
Yuk Wah Chan,2009,M
Rodica Ramer,2009,M
A.S. Elmezughi,2008,F
Wayne S. T. Rowe,2008,M
Rod Waterhouse,2008,M
R. Kronberger,1999,M
H. Lindenmeier,1999,M
Leopold Reiter,1999,M
Jochen Hopf,1999,M
Li Yang,2007,M
Amin Rida,2007,F
Tzyy Choou Wu,2007,F
S. Basat,2007,M
Manos M. Tentzeris,2007,M
Ronald J. Pogorzelski,1997,M
Robert A. York,1997,M
Basari,2008,M
M. Fauzan E. Purnomo,2008,M
T. Noro,2008,M
T. Houzen,2008,M
Kazutaka Saito,2008,M
Maiko Takahashi,2008,M
Keita Ito,2008,M
Caihua Chen,2007,M
Dennis W. Prather,2007,M
Peter H. Siegel,2007,M
Hermann Buddendick,2008,M
Thomas F. Eibert,2008,M
P. Eratuuli,1998,F
P. Haapala,1998,M
P. Aikio,1998,M
Pertti Vainikainen,1998,M
Michal Okoniewski,1995,F
E. Okoniewska,1995,F
Maria A. Stuchly,1995,F
Takafumi Kai,2002,M
Jiro Hirokawa,2002,F
Makoto Ando,2002,M
Zheyu Wang,2010,M
Lanlin Zhang,2010,F
Yakup Bayram,2010,M
John L. Volakis,2010,M
J. Kesler,1980,M
Simon Haykin,1980,M
Zhen-Guo Liu,2010,M
Rui Qiang,2010,M
Zhenxin Cao,2010,M
Ching-Wei Ling,2003,F
Chih-Yu Huang,2003,M
Doganay Dogan,2010,F
Ozlem Aydin Civi,2010,F
Francesco Merli,2010,F
L. Bolomey,2010,M
Eric Meurville,2010,M
Anja K. Skrivervik,2010,M
Jeremy A. Bossard,2006,M
Liang Li,2006,F
J. G. Smith,2006,M
Douglas H. Werner,2006,M
Theresa S. Mayer,2006,F
R.P. Drupp,2006,M
Y.S. Tang,2006,M
Meysam Moallem,2009,M
Jack East,2009,M
Kamal Sarabandi,2009,F
Masaki Fujimoto,2005,M
Toshihiko Hori,2005,M
X. F. Wang,2002,M
Chunhui Chen,2002,F
Y. W. Liu,2002,M
Rainee N. Simons,1994,F
E.S. Kelly,1994,F
Richard W. Lee,1994,M
Susan R. Taub,1994,M
Horng-Dean Chen,2007,M
Wen-Shyang Chen,2007,M
D.-W. Duan,1992,M
Yahya Rahmat-Samii,1992,M
G.A. Mavridis,2008,F
Dimitris E. Anagnostou,2008,M
Christos G. Christodoulou,2008,M
Michael T. Chryssomallis,2008,F
I. Sohail,2013,M
Yogesh Ranga,2013,M
Karu P. Esselle,2013,F
Ladislau Matekovits,2013,M
Stuart G. Hay,2013,M
Jeremy R. Pruitt,2010,M
Diana Strickland,2010,F
Sirichai Hemrungrote,2010,M
Toshikazu Hori,2010,M
Mitoshi Fujimoto,2010,M
Kentaro Nishimori,2010,M
Koichi Tsunekawa,1992,F
Akira Ando,1992,M
Koji Sato,2008,M
Takanobu Amano,2008,M
K.W. Whites,1998,M
Esperanza Alfonso,2008,M
Per-Simon Kildal,2008,M
Alberto Valero,2008,M
J. Herranz,2008,M
Kentaro Nishimori,1999,M
Keunchang Cho,1999,M
Yasushi Takatori,1999,M
Toshihiko Hori,1999,M
Rongguo Zhou,2010,M
Hao Xin,2010,M
Dan Green,1995,M
David J. Smith,1995,M
