Name,Year
Yunjia Xie,2013
Hong-Zhou Tan,2013
Zhengping Fan,2013
Shengping Yu,2012
Diancai Yang,2012
Kehui Zhu,2012
Peng,2010
Wang,2010
Hai,2010
Jing Jiang,2010
Xuesong Zhang,2010
Xiaoyan Liu,2011
Yuqin Song,2011
Zhiqiang Zhang,2011
Feng Dong,2011
Cong Xu,2011
Yan Qun,2014
Li Qing,2014
Zhang Peichang,2014
Yu Datai,2014
Chady Nohra,2009
Hassan N. Noura,2009
Rafic Younes,2009
Qian Zhang,2010
Ming Li,2010
Xuesong Wang,2010
Xingyu Shi,2014
Suli Zou,2014
Zhongjing Ma,2014
Xiaodong Zhao,2010
Yanna Liu,2010
Liqun Gao,2010
Dexuan Zou,2010
Yanfeng Ge,2010
Wenjing Jin,2010
Xie Yong,2013
Wu-yang Shan,2013
Qi-qin Feng,2013
Li Juan,2013
Juanjuan Wang,2013
G. Li,2010
Yongfeng Ju,2010
Shijing Wu,2008
Qunli Li,2008
Enyong Zhu,2008
Jing Xie,2008
Gong Zhichao,2008
Wu Ya-li,2011
Xu Li-qing,2011
Zhang Jin,2011
Guohai Liu,2012
Xiahong Xiao,2012
Congli Mei,2012
Yuhan Ding,2012
Xu Lin,2011
Lei Hong,2011
Ru Jingyu,2011
Lifang Zhou,2010
Ailiang Ma,2010
Linlin Liu,2010
Na-Na Zhu,2010
Huaqi Zhao,2008
Jun Cao,2008
Zhiwei Li,2008
Yagiu Liu,2008
Liu Feng,2009
Shi Guodong,2009
Ran Ran,2009
Baocang Ding,2012
Tao Zou,2012
Hongguang Pan,2012
Yingying She,2010
Huajing Fang,2010
Haixia Wang,2013
Qia Sun,2013
Wenjun Liu,2013
Xiao Lu,2013
Jie Su,2013
Yaliang Zhao,2013
Wenxiu Fu,2013
Xin Zeng,2013
Zhongkui Li,2014
Yu Zhao,2014
Zhisheng Duan,2014
Xiaogang Wu,2008
Xudong Wang,2008
Xianping Xie,2008
Tengwei Yu,2008
Yantao Wang,2010
Chong Tin Tan,2010
Xian Zhang,2010
Changjun Zhu,2009
Xiujuan Zhao,2009
Ji-hong Zhou,2009
Ying-Ying Liu,2009
Guang-Hong Yang,2009
Yating Wang,2010
Wuneng Zhou,2010
Minghao Li,2010
Guoyan Zhang,2013
Shuwei Wang,2013
Yantao Wang,2013
Ye Lin,2013
Haoran Sun,2013
Ling Zhang,2013
Qi Dong,2013
Ming Li,2013
Jiong Niu,2013
Guolian Hou,2010
Haitao Liu,2010
Yi Sun,2010
Jianhua Zhang,2010
Weiwei Fang,2008
Bingru Yang,2008
Changsheng Zhou,2008
Wei Hou,2008
Huanda Zheng,2011
Jun Ma,2011
Laijiu Zheng,2011
Zhanshan Wang,2009
Ya-Qin Zheng,2009
Xiao Fang Yu,2012
Weiyao Lan,2012
Yao Shuping,2009
Guo Yingyan,2009
Jiangbo Zhang,2013
Yiguang Hong,2013
Hongsheng Li,2009
Xiulan Wen,2009
YangQuan Chen,2009
Jianhua Zhang,2009
Chaofang Hu,2013
Qizhi Liu,2013
Li Wang,2010
Xianzhong Zhou,2010
Guangming Zhang,2010
Yongjian Sun,2012
Li-Sheng Hu,2012
Xinzhong Wu,2010
Xiaoping Ma,2010
Zihui Ren,2010
Jianxin Zhang,2013
Duoying Wang,2013
Han Zhiyan,2013
Wang Jian,2013
Yuwang Liu,2009
Hongguang Wang,2009
Weijia Zhou,2009
Xianbo Xiang,2008
Xinhan Huang,2008
Qin Zhang,2008
Guohua Xu,2008
Jie Wei,2010
Jing Zhao,2010
Junfeng Liu,2010
Xing Huo,2011
Yi-Ming Cheng,2011
Yongzhi Wang,2011
Guangfu Ma,2011
Keyong Shao,2014
Miaomiao Cai,2014
Guofeng Zhao,2014
Yan Wang,2011
Yuanwei Jing,2011
Wei-Lun Zhao,2011
Chen Zhuo,2008
Yang Bingtu,2008
Wang Ying-Long,2008
Song Ze-feng,2008
Yuzhe Wang,2010
Xiaoping Shi,2010
Yin Zhu,2010
Hongyan Shi,2008
Lihong Zhao,2008
Xiaoming Su,2008
Zhai-li Dong,2008
Ke Qin,2008
Luhe Hong,2013
Xianwu Lin,2013
Weiyao Lan,2013
Zhaohua Cui,2013
Wenna Li,2013
Gai Pan,2013
Liqun Gao,2013
Fuyang Chen,2013
Bin Jiang,2013
Gang Tao,2013
Xinyu Zhang,2013
Hua Li,2009
Yingxue Zhang,2009
Tingting Pan,2009
Jing Sun,2009
Zhu Lina,2009
Pan Wei,2009
Wu Xiaoping,2009
Luo Nanhua,2010
Yang Xiaoju,2010
Renyuan Zhang,2012
Yongmei Gan,2012
Zhaoan Wang,2012
W. M. Wonham,2012
Li Bin,2013
Xuewen Rong,2013
Di Yu,2013
Lijuan Bai,2013
Weijian Ren,2013
First A. Zhou Xianglong,2011
Second B. Zhao Jingbo,2011
Third C. Gao Feng,2011
Fourth D. Guo Xingwei,2011
Li Li,2011
Jun Yao,2011
Weiguo Wang,2011
Ji Shi,2011
Hamza Chaal,2010
Milutin Jovanovic,2010
Cui-Hong Wang,2012
Zhaoxia Sheng,2012
Zhang Tengfei,2014
Yang XingXing,2014
Fumin Ma,2014
Yibiao Sun,2013
Hongbo Liu,2013
Fan Yang,2010
Qingling Zhang,2010
Shiyu Zhou,2010
Yi-Fu Feng,2010
Fei Ling,2013
Wang Jingcheng,2013
Ge Yang,2013
Li Chuang,2013
Zhang Langwen,2013
Yi Zhaoxiang,2014
Mu Xiaodong,2014
Zhao Peng,2014
Yi Yaqiao,2014
Xiaobo Chen,2011
Hanghang Fang,2011
Yinghua Yang,2011
Shukai Qin,2011
Miaomiao Ma,2011
Chen-Jee Hong,2011
Liu Xiang-jie,2011
Wang Xiaohong,2012
Yin Yueqing,2012
Dong Huijun,2012
Zhiyong Li,2014
Yunlei Zhou,2014
Cheng Cheng,2014
Yao Li,2014
Mahesh S. Illindala,2014
Mingxuan Sun,2012
Lingwei Wu,2012
Bingyi Kang,2013
Yong Deng,2013
Liu Xiaomei,2014
Li Sheng-Tao,2014
Zhang Kanjian,2014
Dong Xiujuan,2014
Jing Yuan-wei,2014
Peng Wen-hui,2012
Chen Wen-jie,2012
FU Lin-ping,2012
Kunlin Zhou,2008
Gang Rong,2008
Dan Huang,2008
Sing Kiong Nguang,2008
Changzhong Pan,2013
Min Wu,2013
Simon X. Yang,2013
Shaowu Li,2013
Xianwen Gao,2013
Yuchang Feng,2013
Nan Hu,2013
Shengping Yu,2013
Diancai Yang,2013
Kehui Zhu,2013
Lu Shaowen,2013
Quansheng Jiang,2010
Jiayun Lu,2010
Minping Jia,2010
Jianhui Wang,2009
Min Guo,2009
Lin Li,2009
Shengqi Sun,2009
Shusheng Gu,2009
Wenle Zhang,2013
Jiuxiang Dong,2012
Xuekui Song,2012
Guang-Hong Yang,2012
Xiaojiang Mu,2010
Chun Yin,2009
Yanyan Huang,2009
Wang Zhi-quan,2009
Wang Yutao,2013
Wang Dayang,2013
Yang Gang,2013
Jie Zhang,2013
Han Li,2013
Yue Liu,2013
Chaohe Yang,2013
Lin Mao,2010
Sheng Liu,2010
Ondrej Santin,2011
Vladimír Havlena,2011
First A. Nannan Li,2011
Second B. Zhihong Qie,2011
Third C. Xinmiao Wu,2011
Fouth D. Panpan Gao,2011
Juncheng Liu,2014
Chongliang Huang,2014
Pengfei Li,2014
Dayong Yu,2008
Luo Dongdong,2008
Wang Zhiwen,2008
Guo Ge,2008
Ren Chuan-bo,2011
Zhao Zhen,2011
Liu Lin,2011
Chen Yu,2008
Ruan Yu-bin,2008
Cui Fu-jun,2008
Wang Wu,2008
Yang Fu-wen,2008
Wang Yi-fan,2013
Sun Fu-quan,2013
Liu Shi-xin,2013
Chen Di,2013
Gao Shuang,2013
Dong Lei,2013
Liao Xiaozhong,2013
Gao Zhigang,2013
Gao-Wen Yang,2013
Diao Pengdi,2012
Nuerlan Muhan,2012
Wang Zhuo,2012
Zhang Zundong,2012
Dong Honghui,2012
Weidong Guo,2010
He Xiaoli,2013
Bi Guihong,2013
Wang Hairui,2013
Li Haifeng,2014
Chen Rong,2014
Nouara Achour,2012
Abdelghani Daoudi,2012
Jia Ren,2012
Tao Tang,2012
Na Wang,2012
Zhonghai Li,2013
Zhihui Yang,2013
Wenlong Wang,2013
Jianguo Cui,2013
Wang Jian,2009
Zhao Honglian,2009
Liu Bing,2009
Wang Dezhuang,2009
Ning Wang,2009
Xianyao Meng,2009
Yiming Bai,2009
Ni Zhang,2013
Shengye Han,2013
Chen Jia-lin,2009
Huang Hua-can,2009
Liu Cheng-xia,2009
Chengxi Dong,2008
Dewei Wu,2008
Jing He,2008
Chen Zhuo,2008
Sun Shuli,2008
Yang Yang,2011
Zuoli Li,2011
Xiuqin Wang,2011
Di Zhang,2011
Yunong Zhang,2011
Dong-Sheng Guo,2011
Jun Li,2011
Kene Li,2011
Yubin Wang,2009
Jos Vrancken,2009
Michel S. Soares,2009
Zhi-Ping Liu,2012
Lili Wu,2012
Yifei Zhao,2010
Kai Chen,2010
Shiquan Shen,2013
Jie Xu,2013
Hong-Ye Li,2013
Tan Zhu,2013
Jiao Wang,2013
Zhou-Jing Wang,2010
Jianhui Xu,2010
Naibao He,2008
Changsheng Jiang,2008
Qian Qao,2008
Chenglong Gong,2008
Liangfu Peng,2010
Yunsong Lin,2010
Wenjuan Ren,2011
Jun-Hua Duan,2011
Fengrong Zhang,2011
Hongyan Han,2011
Min Zhang,2011
Xiaopeng Li,2011
Zhijie Zhao,2011
Yong Liao,2009
Miao Li-gang,2014
Chen Yanjun,2014
Wang AiZhong,2014
Yahui Wang,2011
Zhifeng Xia,2011
Zhijian Jiang,2011
Geng Xin Xie,2011
Lidong Zhai,2013
Zhi-Lei Wang,2013
Yujia Zhu,2013
Daiyong Quan,2013
Qidan Zhu,2008
Jingqiao Zhang,2008
Jing Wang,2008
Jia Wang,2009
Sun Zhiyuan,2013
Lu Huapu,2013
Wan Jing,2013
Liqing Xiao,2010
Chengchun Han,2010
Xiaoju Xu,2010
Wei-Yong Huang,2010
Hulinjing,2012
Zhangke,2012
LIUTao,2012
Hui Liu,2013
Wu Qu,2013
Jin Yi,2013
Jun-he Wang,2013
Chenghao Sun,2013
Jihong Liu,2009
Chengyuan Wang,2009
Zhou Wei,2013
Bu Yan-ping,2013
Zhu Ye-Qing,2013
Xuesong Chen,2009
Xuan Zhang,2009
Chang Gao,2009
Yongtian Yang,2009
Jingli Gao,2014
Chenglin Wen,2014
Meiqin Liu,2014
Yanyong Wang,2012
Fang Ming Deng,2012
Jian Sun,2012
Lishuan Xu,2012
Yu Dongmei,2012
Liu Dan,2012
Hu Qing,2012
Linlin Hou,2010
Guangdeng Zong,2010
Yuqiang Wu,2010
Xianming Zhou,2009
Tinglong Pan,2009
Zhicheng Ji,2009
Mingxiu Lin,2012
Shuai Chen,2012
Zuo Xuesheng,2013
Qu Yang,2013
Li Guangshun,2008
Shi Hong-bo,2008
Ningkui Wang,2014
Daijun Wei,2014
Zhigang Chen,2010
Xiangjiao Lian,2010
Jiang Chen,2013
Mu Zhichun,2013
Zhang Baoqing,2013
Zhang Jin,2013
Xin Sun,2010
Qingling Zhang,2010
Chunyu Yang,2010
Zhan Su,2010
Yongyun Shao,2010
Shaolin Tan,2013
Jinhu Lu,2013
Xinghuo Yu,2013
David J. Hill,2013
Jinfang Zhang,2010
Wei Wang,2010
Jianhua Zhang,2010
Guolian Hou,2010
Liuju Wu,2010
Guohai Liu,2010
Xiao Xiao,2010
Chenglong Teng,2010
Guanxue Yang,2010
Yuxin Jiang,2010
Yue Shen,2010
Heping Song,2012
Chengquan Hu,2012
Lifeng Wang,2012
Erna Hou,2012
Hou-Wen Lin,2009
Li Wenyong,2009
Ma Li,2009
Xu Jianmin,2009
Subuda Menggen,2014
Pingyuan Cui,2014
Shengying Zhu,2014
Wei Fang,2008
Lizhong Zhu,2008
Jiang Nan,2010
Chen Xiang-yong,2010
Hou Chunming,2010
Jing Yuan-wei,2010
Tingting Zhang,2012
Xiaodong Sun,2012
Wei Pan,2012
Huangqiu Zhu,2012
Cao Bin,2009
Zhao Zhihong,2009
Liu Tie,2009
Yu Zhongde,2009
Liu Ji-ren,2009
Yichun Xu,2013
Man Zhu,2013
Zunhai Ke,2013
Yong Liu,2013
Suifa Sun,2013
Sun Peilin,2008
Niu Yugang,2008
Dan-Li Wen,2010
Guang-Hong Yang,2010
Yu Zhou,2010
Hua Li,2010
Zonggang Li,2012
Guangming Xie,2012
Pu Gao,2012
Hongyong Wang,2012
Wen Ruiying,2012
Songtao Zhang,2008
Shujuan Wang,2008
Chengdong Wu,2009
Li Wang,2009
Yunzhou Zhang,2009
Hao Chu,2009
Xiaohong R. Yang,2008
Shu Xu Guo,2008
Yonghong Zhang,2008
Hongtao Yang,2008
Anhua Peng,2010
Zhiming Wang,2010
Shizhen Bai,2009
Juan Ni,2009
Junqing Li,2011
Quan-Ke Pan,2011
Shengxian Xie,2011
Kaizhou Gao,2011
Yu-Sa Wang,2011
B. Cheekati,2012
B. Bhikkaji,2012
Shaohua Jiang,2009
Weihua Gui,2009
Chunhua Yang,2009
Donghong Zhao,2008
Xu Jianjun,2008
Chen Ning,2008
Hong Yang,2010
Da-Ren Chen,2010
Lei Zhang,2010
Jinzhu Zhang,2010
Hong-tian Zhang,2010
G. D. Brooks,2014
Prashanth Krishnamurthy,2014
Farshad Khorrami,2014
Byung-Hoon Min,2013
Li Shou-rong,2013
Li Jinghong,2011
Lv Ri-qing,2011
Zou Xiaohui,2011
Anand B. Rao,2013
Amit M Warrier,2013
Gaurav Raina,2013
Fuqiang Wang,2014
Xiaoming Wu,2014
Yong Pang,2014
Changbin Yu,2014
Yifan Hu,2014
Xiangzhi Liu,2014
Xiaoling Cui,2008
Tianli Zhong,2008
Cunsheng Lu,2013
Dewei Li,2013
Yugeng Xi,2013
Xing Qiao,2009
Dan Ma,2009
Zhaoxing Li,2009
Xu Wang,2014
Yan Xing,2014
Hongliang Yu,2014
Dan Yang,2014
Shanlin Kang,2010
Huanzhen Zhang,2010
Yuzhe Kang,2010
Weihang Yan,2013
Shijie Yan,2013
Zvi Retchkiman Konigsberg,2008
Xianfeng Li,2010
Gang Shang,2010
Zhichong Zhao,2010
Jie Liu,2010
Guo-Sheng Hao,2010
Yin Yu-Chen,2010
Kaixia Wei,2010
Gu Gong,2010
Xiaoting Hu,2010
Wei-Jun Yang,2010
Li Fan,2010
Jijun Luo,2010
Shuai Tan,2010
Fuli Wang,2010
Yuqing Chang,2010
Wei Chen,2010
Jiazhuo Xu,2010
Wei-da Zhang,2012
Yuchen Bian,2012
Feng Dong,2012
Xiao Juan,2010
Ye Feng,2010
Guo-Jun Zhang,2013
Xudong Tang,2008
Yongjie Pang,2008
He Zhang,2008
Wei Zhu,2008
Zhiwen Wang,2010
Ge Guo,2010
Dongsong Luo,2010
Peiming Du,2012
Xiaoli Shi,2012
Ningning Wang,2012
Rongjun Deng,2012
Benchuan Zhou,2010
Xianghong Cheng,2010
E. Da-zhi,2009
Feng Pan,2009
Dali Chen,2009
Dingyu Xue,2009
Geng Tao,2012
Zhao Jin,2012
Jaw-Town Lin,2012
Zhifeng Gao,2012
Ying Zhou,2012
Shaoyan Gai,2012
Li Lianbing,2008
Ma Qiang,2008
Zhao Qingyun,2008
Fangzheng Gao,2012
Fushun Yuan,2012
Hejun Yao,2012
Danyang Cao,2010
Bingru Yang,2010
Jinhong Li,2010
Shuiping Zeng,2010
Yinan Cui,2012
Tamer Inanc,2012
Hu Yue,2012
Qin Yong,2012
Lv Yuqiang,2012
Dong Honghui,2012
Xu Jie,2012
Xu ZhiGang,2009
Sheng An-dong,2009
Yinya Li,2009
Chen Ming,2009
Peng Wuliang,2009
Weiping Wang,2008
Qi-zong Wu,2008
Yu Shi,2008
Zhanfeng Wang,2013
Hailian Du,2013
Lei Feng,2013
Wenxia Du,2013
Keqin Gu,2008
Fangzheng Gao,2012
Fushun Yuan,2012
Hejun Yao,2012
Xie Gang,2012
Liu Jing,2012
Chen Zehua,2012
Haitao Yu,2014
Jianyi Guo,2014
Zhengtao Yu,2014
Yantuan Xian,2014
Xin Yan,2014
Liying Liu,2009
Zhen-Lin Xu,2009
Qiang Mei,2009
Lezhu Chen,2013
Wen-Chen Wang,2013
Jiong Huo,2013
Ju Chen,2013
Chen Chuxiang,2010
Shen Jianjing,2010
Chen Bing,2010
Wang Yuncheng,2010
Shang Chang-xing,2010
Xiang Zhou,2011
Ligang Hou,2011
Chengli Su,2011
Yanliang Xiao,2011
Yong Zhang,2011
Hongqing Fang,2008
Long Qing Chen,2008
Wancheng Wang,2008
Wuxi Shi,2012
Yingxin Ma,2012
Yuchan Chen,2012
Ziguang Guo,2012
Zaiguan Sun,2008
Shurong Li,2008
Zhiqiang Zuo,2009
Yulong Cui,2009
Yijing Wang,2009
Guoshan Zhang,2009
Pablo Salazar,2013
Paul Ayala,2013
Susset Guerra Jiménez,2013
Alexander Fernandez,2013
Zhang Yong,2009
Wang Li,2009
Xiuhong Wang,2010
Zhenguang Yang,2010
Qiangao,2010
Xinjiang Wei,2010
Wenjie Tian,2010
Jicheng Liu,2010
Xiu Jie,2013
Wang Shi-Yu,2013
Xiaofang Yang,2010
Wei Yang,2010
Jianchang Liu,2010
Zhang Cheng,2013
Li Yuan,2013
Zhe Dong,2008
Xiaojin Huang,2008
Liangju Zhang,2008
Liu Xin-ming,2011
Gao Xianwen,2011
Wang Wei,2011
Wang Jie-sheng,2011
Yuxia Sun,2014
Guojun Rao,2014
Huimin Sun,2014
Yuan Wei,2014
Lei Ting,2008
Yu Zhen-wei,2008
Laven Soltanian,2009
Ali Khaki Sedigh,2009
O. Namaki-Shoushtari,2009
Liang Li,2011
N. Okello,2011
Minh-Chau Pham,2011
S. K. Saleem,2011
W. Qiu,2011
Robin J. Evans,2011
Iven Mareels,2011
Lei Song,2010
Changqiang Huang,2010
Weng Xingwei,2010
Wenchao Wu,2010
Xiao-Heng Chang,2011
Guang-Hong Yang,2011
Tai Li,2011
Zhigang Ji,2011
Yang Hu,2014
Jizhen Liu,2014
Qiuwei Wu,2014
Chi Ronghu,2013
Zhang Dexia,2013
Hou Zhongsheng,2013
Wang Danwei,2013
Jianfu Cao,2013
Jialiang Zhang,2013
Jiguang Zheng,2013
Yan Yin,2010
Jiusheng Bao,2010
Lei Yang,2010
Weihong Wang,2009
Song Wang,2009
Cheng Liying,2012
Xue Dingyu,2012
Cong Yang,2012
Jiang Xuehui,2012
Zhao Shuying,2012
Junhong Li,2011
Feng Ding,2011
Zhaodi Xu,2010
Xiaoyi Li,2010
Jianmin Liu,2010
Ping-An Kai,2010
Shuying Zhao,2008
Baojie Fan,2008
Zhengde Zhao,2008
Wenjun Tan,2008
Xijin Guo,2010
Wei Sun,2010
Zhenfeng Li,2010
Liangcai Ren,2010
Zhou Wei,2013
Bu Yan-ping,2013
Zhu Ye-Qing,2013
Yi Zhang,2011
Yi Shen,2010
Mingxin Yuan,2010
Li-Ping Fan,2010
Yi Liu,2010
Xian-li Sun,2010
Min Huang,2010
Xingwei Wang,2010
Ju Zhang,2012
Ting Qin,2012
Haihua Zhang,2012
Qing Hu,2009
Hongxia Li,2009
Hiayan Yu,2009
Guoqing Chang,2009
Xinquan Wang,2012
Kai-Yuan Cai,2012
Guang-Ren Duan,2013
Haitao Yu,2013
Jianyi Guo,2013
Zhengtao Yu,2013
Yantuan Xian,2013
Peng Chen,2013
Wenle Zhang,2009
Mingai Li,2008
Lifang Jiao,2008
Junfei Qiao,2008
Xiaogang Ruan,2008
Wei Xu,2013
Baodi Xiao,2013
Prashanth Krishnamurthy,2011
Farshad Khorrami,2011
Fei Yao,2013
Lingguo Cui,2013
Senchun Chai,2013
Guolong Zhang,2013
Hui Wang,2012
Xiangping Meng,2012
Liang Zhao,2012
Tiemin Zhao,2012
Li Jia,2009
Jiping Shi,2009
Yang Song,2009
Min-Sen Chiu,2009
Wanqiu Zhang,2010
Dunwei Gong,2010
Xiangjuan Yao,2010
Yan Zhang,2010
Na Jing,2013
Bing Han,2013
Lihong He,2010
Mei-Mei Jia,2010
Zhongwen Dong,2010
Jianhua Wu,2010
Li-Ying Sun,2010
Yi Liu,2010
Xianji Meng,2010
Guang-Hong Yang,2010
Zheng Fang,2011
Yan-Hua Fu,2011
Liu Li,2008
Tao Tao Qiang,2008
Yuehui Ji,2012
Qun Zong,2012
Fanlin Zeng,2012
Bing Sun,2013
Daqi Zhu,2013
Lingyan Sun,2013
Liu Xiuzhi,2013
Dai Yaping,2013
Boqi Zhang,2013
Li-Ying Sun,2013
Yinghui Wu,2013
Jiafu Tang,2013
Yu Zhang,2013
Keyu Long,2013
Zaiyue Yang,2013
Kebai Li,2008
Senfa Chen,2008
Yueqing Zhou,2013
Yajun Li,2013
Rui Yang,2013
Yuxian Zhang,2012
Li Yong,2012
Cheng Bin,2012
Jing Wang,2014
Xiaodong Wang,2014
Jiande Wu,2014
Yugang Fan,2014
Guoyong Huang,2014
Mi Yang,2011
Li WenLin,2011
Jing Yuan-wei,2011
Da Peng Fan,2011
Min-Jie Liu,2011
Yunfeng Liu,2011
Changde Zhao,2011
Jing-Xin Dong,2011
Xiao Lu,2012
Haixia Wang,2012
Heng Li,2012
Shirong Zhang,2011
Yuling Tang,2011
Huang Min,2013
Ren Liang,2013
Chang Ming,2013
Cui Yan,2013
Shen Jie,2013
Liang Zhiwei,2013
Liu Juan,2013
Zhu Songhao,2013
Jianhua Zhang,2009
Xiaojun Li,2009
Guolian Hou,2009
Lei Cai,2009
Qiuwei Wu,2013
Jizhen Liu,2013
Weihai Zhang,2013
Yuguang Niu,2013
Diyi Chen,2010
Xiaoyi Ma,2010
Wang Yajie,2008
Xu Xinhe,2008
Li Xiaomei,2008
Dong Runan,2008
Qing Miao,2011
Bo Xu,2011
Long Wang,2011
Jianjun Liu,2011
Xiangdong Xue,2011
Han Yunhao,2009
Mi Yang,2009
Li Juntao,2009
Yuanwei Jing,2009
Shi Hong-Yan,2010
Shang Zhi-qiang,2010
Wang Xiaodong,2013
Hou Shixu,2013
Wang Shirong,2013
Liu Yingming,2013
Li Lixia,2013
Amir Hossein Abolmasoumi,2011
Masoumeh Azadegan,2011
Hamid Reza Momeni,2011
Qiushi Wang,2013
Shang Zhijun,2013
Shijie Cui,2013
Hong-Yu Zhang,2013
Peng Zeng,2013
Li Fen,2012
Zhao Jianghai,2012
Song Xiao-bo,2012
Zhou Pei-ying,2012
Fang Shi-hui,2012
Liu Zhong-jie,2012
Zhou-Jing Wang,2011
Linfeng Wang,2011
Kevin X. Li,2011
Xiao-Zheng Jin,2010
Sheng-Qing Lv,2014
Yang Jun,2014
Xu TianJun,2014
Zhang Bin,2014
Zhe Zuo,2010
Ying Huang,2010
Changlu Zhao,2010
Guoqiang Wan,2010
Danyang Li,2010
Qian Li,2010
Shouping Yang,2010
Da-Zhi Wang,2008
Dingwei Wang,2008
Yang Yan,2008
Hongfeng Wang,2008
Wang Chunxia,2014
Hu Jing,2014
Wen Chenglin,2014
Zhaona Chen,2010
Yuanwei Jing,2010
Nan Jiang,2010
Ma Yunfeng,2009
Hu Xiaomin,2009
Han Tianfang,2009
Huang Yonggang,2009
Zhu Tong,2009
Shuan Liu,2013
Qing Wang,2013
Jia-Wei Sun,2013
Liang Xie,2009
Xiaodong Wang,2009
Zhang Ju,2011
Xie Bi-feng,2011
Li Min,2011
Zou Xiang-qi,2011
Gao Qian,2013
Xiangdong Wang,2013
Jie Geng,2013
Yongzhi Sheng,2013
Xiangdong Liu,2013
Bing Liu,2013
Guimei Cui,2012
Min Liu,2012
Xiang Ma,2012
Yong Zhang,2012
Lingshuang Kong,2009
Chunhua Yang,2009
Yalin Wang,2009
Weihua Gui,2009
Sun Jinsheng,2008
Fang Haigang,2008
Hui Peng,2009
Qingjie Zhang,2009
Yuan Li,2009
Lincheng Shen,2009
Jie Liu,2010
Peng-Zhen Dong,2010
Gang Shang,2010
Shu-Qin Wang,2013
Cunchen Gao,2013
Yunlong Liu,2013
Zhen Liu,2013
Shuhong Tang,2013
Zhang Shiyi,2009
Li Guanghui,2009
Zewen Wang,2012
Wei Li,2012
Baoyu Cao,2012
Fan Jiang,2012
Yu Zhang,2013
Jiafu Tang,2013
Shimeng Lv,2013
Wang Yulong,2013
Tan Wen,2013
Yuanyuan Gao,2014
Hongjun Song,2014
Li Lei,2013
Wang Zhang,2013
Yunong Zhang,2014
Sitong Ding,2014
Xun Liu,2014
Jinrong Liu,2014
Mingzhi Mao,2014
Gu Cailian,2014
Ji Jianwei,2014
Liu Li,2014
Jin Qin,2009
Lixin Miao,2009
Feng Shi,2009
Changbin Chen,2009
Xueyi Liu,2008
Wen-Hui Wang,2008
Shubin Tan,2009
Mingwei Bao,2009
Jianchang Liu,2009
Hai-Yong Chen,2013
Lei Fengxiang,2013
Guansheng Xing,2013
Weipeng Liu,2013
Hexu Sun,2013
Yong Wang,2010
Zhide Liu,2010
Jiabin Chen,2010
Dunhui Zhao,2010
Chunlei Song,2010
Zheng Song,2013
Zhang Wang,2013
Liu Chaoru,2013
Guo Caimeng,2013
Jian Xu,2009
Jianxun Li,2009
Zhang Yanru,2011
Tian Guohui,2011
Gao Xin,2011
Zhou Fengyu,2011
Wen-Wen Dong,2008
Zhi-Hong Qie,2008
Zhijun Zhou,2008
Xinmiao Wu,2008
Meixia Liu,2008
Wenchao Zheng,2008
Long Qing Chen,2013
Dongsheng Duan,2013
Liu Xian-xing,2010
Wang Weiran,2010
Feng Bo,2010
Wang Junfeng,2010
Sun YouXiao,2010
Wang Lina,2010
Xiaogang Dong,2014
Yan Liu,2014
Changshou Deng,2014
Wen-Hua Chen,2013
Jun Yang,2013
Shihua Li,2013
Wei Zhou,2012
Yan-ping Bu,2012
Yuanzhou Yang,2010
Shaokuan Chen,2010
Rong Huang,2010
Xiao Liang,2010
Baohua Mao,2010
Huang Haoran,2011
Duan Zhengang,2011
Lian Xiaoqin,2011
Ying-Shieh Kung,2009
Tai-Wei Tsui,2009
Nan-Hui Shieh,2009
Feng Ding,2012
Gang Chen,2012
Yuanlong Yue,2012
Yuwu Liao,2010
Zhanshan Wang,2010
Feng Ding,2010
Hu Zhikun,2013
Jiang Bin,2013
Yin Lin-Zi,2013
Chen Xiaolong,2013
Ji Ce,2012
Lu Xue-liang,2012
Tan Bao-cheng,2012
Jun Song,2013
Shuping He,2013
Shiguang Wen,2011
Fei Wang,2011
Chengdong Wu,2011
Xin-Lan Guo,2009
Hong Wang,2009
Dingjuan Wu,2014
Yanming Sun,2014
Yang He,2010
Jing Ma,2010
Xian Zhang,2010
Xin-Rong Yang,2010
Ma Feng-Ying,2014
Li Huanling,2014
Shaocheng Tong,2008
Lijie Ren,2008
Jianhui Wang,2012
Fenglong Shen,2012
Yongkui Man,2012
Zhao Tingkai,2009
Ye Qingwei,2009
Zhou Yu,2009
Xiaoqing Lu,2011
Shihua Chen,2011
Francis Austin,2011
Cheng-Lin Liu,2010
Fei Liu,2010
Youlian Zhu,2008
Weige Tao,2008
Lei Zhang,2011
Xiaodong Liu,2011
Hong Yang,2011
Feng Jian,2013
Wang Jian,2013
Han Zhiyan,2013
Yuan Fang-ying,2011
Liu Jihong,2008
Xu Xiaodong,2008
Xu Xinhe,2008
Huibo Liu,2011
Yun Wu,2011
Jipeng Zhang,2011
Liu Weipeng,2014
Chen Haiyong,2014
Sun Hexu,2014
Xing Guansheng,2014
Ancheng Xue,2010
Pinghua An,2010
Tianshu Bi,2010
Zheke Zhu,2008
Shengh Zhu,2008
Yuesong Lin,2008
Suo Xiaofeng,2009
Chen Li,2009
Sheng An-dong,2009
Jian-Zeng Dong,2011
Guang-Hong Yang,2011
Dan Ye,2011
Peng Tao,2011
Jiang Haiyan,2011
Xie Yong,2011
