Name,Year
Zwi Altman,2002
J.M. Picard,2002
Sana Ben Jamaa,2002
Benoit Fourestie,2002
Alexandre Caminada,2002
T. Dony,2002
J.F. Morlier,2002
S. Mourniac,2002
Joel Grotz,2005
Jens Krause,2005
Bjorn Ottersten,2005
Tao Cui,2004
Chintha Tellambura,2004
Beata J. Wysocki,2001
Tadeusz A. Wysocki,2001
Rubén Fraile,2000
Lorenzo Rubio,2000
Narcis Cardona,2000
Wang Hai,2005
Wan Lei,2005
Liao Min,2005
Wei-Cheng Liu,2006
Li Wang,2006
Domenico Giancristofaro,1994
Marina Ruggieri,1994
Fortunato Santucci,1994
M. Ventola,2003
Esa Tuomaala,2003
Pekka Ranta,2003
Hideaki Takayanagi,2001
Masayoshi Okada,2001
Hiroshi Yamamoto,2001
M. Dottling,1998
Alexandra Jahn,1998
J. Kunisch,1998
S. Buonomo,1998
Imed Ben Dhaou,1999
Oscar Salonaho,1999
Janne Laakso,1999
M. Inoue,1999
Guangheng Wu,1999
Yoshihiro Hase,1999
Sung-Joon Park,2000
Sang Hoon Kim,2000
Seppo Hämäläinen,2003
T. Henttonen,2003
J. Numminen,2003
J. Vikstedt,2003
Yasunobu Ogawa,2005
Hiroshi Nishimoto,2005
Tsunehiko Nishimura,2005
Takeo Ohgane,2005
Jorg Nuckelt,2011
Hendrik Hoffmann,2011
Moritz Schack,2011
Thomas Kurner,2011
Xiaobo Zhang,2006
Heping Wang,2006
Ashfaq Khokhar,2006
Man-Che Kim,1998
Yoan Shin,1998
Sungbin Im,1998
P. Kyritsi,2001
Reinaldo A. Valenzuela,2001
D. J. Cox,2001
Mohamed Sahmoudi,2006
Moeness G. Amin,2006
Aylin Yener,1996
Carsten Rose,1996
Woo-sin Lee,2000
D.J.Y. Lee,2000
Sally Seidel,1990
Theodore S. Rappaport,1990
G. Okamoto,1996
Guanghan Xu,1996
Osama M. F. Abu-Sharkh,2005
A.H. Tewfik,2005
Liu Zhe,2007
Zhiqiang He,2007
Weiling Wu,2007
Xinglin Wang,2007
Evgeny Osipov,2013
Laurynas Riliskis,2013
Albin Eldstål-Damlin,2013
Michael Burakov,2013
Mats Nordberg,2013
Min Wang,2013
Gregory E. Bottomley,2000
Tony Ottosson,2000
Yu Wang,2000
Xiaohua Lian,2009
Homayoun Nikookar,2009
L.P. Ligthart,2009
Jianjiang Zhou,2009
Marco Gramaglia,2011
Maria Calderon,2011
Carlos J. Bernardos,2011
Yasuyuki Inoue,2002
Kenji Mori,2002
Hiroyuki Arai,2002
Wing Shing Wong,1994
Kam H. Lam,1994
YuJin Noh,2005
Heunchul Lee,2005
Inkyu Lee,2005
R.C. Bernhardt,1989
C.M. Walker,1991
W.K. Brockelsby,1991
Afif Osseiran,2001
Marica B. Ericson,2001
J. Barta,2001
Bo Göransson,2001
Bo Hagerman,2001
S. Krishnamoorthy,2002
M. Robert,2002
Srikathyayani Srikanteswara,2002
Matthew C. Valenti,2002
Christopher R. Anderson,2002
Jeffrey H. Reed,2002
Honghui Qi,1994
R. Wyrwas,1994
Behrouz Farhang-Boroujeny,2002
Hakjea Sung,2009
Kyoung-Jae Lee,2009
Inkyu Lee,2009
T. Salzer,2003
D. Mottier,2003
Damien Castelain,2003
Michinaka Sugano,2003
Masayuki Murata,2003
Romano Fantacci,1999
Simone Morosi,1999
F. Panchetti,1999
Izhak Rubin,2003
Runhe Zhang,2003
C. Chayawan,2002
Valentine A. Aalo,2002
Roger Abou-Jaoude,2009
Naveed Ulhaq,2009
Christian Hartmann,2009
Hsi-Lu Chao,2002
Wanjiun Liao,2002
Farid Khafizov,2002
Mehmet Yavuz,2002
M. Narand¿ic,2011
Martin Kaske,2011
Gerd Sommerkorn,2011
Steven Jackel,2011
Claus M. Schneider,2011
Reiner S. Thoma,2011
P. Choudhary,2001
A.K. Ghosh,2001
Louay Jalloul,2001
P. Rao,2003
V.K. Prabhu,2003
Yi Liu,2009
Qi Ma,2009
Hailin Zhang,2009
Frederik Petre,2000
Patrick Vandenameele,2000
Andre Bourdoux,2000
Bert Gyselinckx,2000
Marc Engels,2000
Marc Moonen,2000
H. De Man,2000
M. Rlinami,2000
Hiroyuki Morikawa,2000
Toyohiko Aoyama,2000
Stefano Tomasin,2004
Nevio Benvenuto,2004
B. Canpolat,2001
Yalcin Tanik,2001
Jia Chen,2009
Kai-Kit Wong,2009
Zhenlan Cheng,2003
Dirk Dahlhaus,2003
Mathini Sellathurai,2001
Simon Haykin,2001
Steve Carl Jamieson Parker,2003
Magnus Sandell,2003
Martin Lee,2003
Yujun Li,2010
Yaling Yang,2010
A. Lauer,1995
Ingo Wolff,1995
A. Bahr,1995
J. Pamp,1995
J. Kunisch,1995
Mehdi Amirijoo,2009
Pål Frenger,2009
Fredrik Gustafsson,2009
Johan Moe,2009
Kristina Zetterberg,2009
K.A. Hamied,1996
G. Labedz,1996
C. Johansson,2001
Henrik Nyberg,2001
P. de Bruin,2001
Magnus Lindström,1999
J. Zander,1999
G. Cimone,1999
Dulaj Weerakoon,1999
A.H. Aghvami,1999
A.K. Dua,2005
Nicholas Bambos,2005
S. Hares,2003
Halim Yanikomeroglu,2003
B. Hashem,2003
J.S. Hammerschmidt,1999
Andreas Hutter,1999
Christian Drewes,1999
Hanna Bogucka,1999
H. Elders-Boll,1998
Axel Busboom,1998
Hans D. Schotten,1998
Ke Wang Helmersson,2001
Gunnar Bark,2001
S. Berger,2005
Armin Wittneben,2005
Mohammad R. Torabi,2009
David Haccoun,2009
Wessam Ajib,2009
Kareem E. Baddour,2006
Christopher C. Squires,2006
T.J. Willink,2006
Naoki Terada,1987
Kazuo Satoh,1987
Fumio Yamazaki,1987
Young-Ho Jung,2001
Yen-Jie Lee,2001
Y. Koyama,1995
S. Yoshida,1995
E.R. Foster,1979
Luan Huang,2005
Kar Ann Chew,2005
Rahim Tafazolli,2005
Yu Wang,2001
Gregory E. Bottomley,2001
Seyeong Choi,2009
Mohamed-Slim Alouini,2009
Hong-Chuan Yang,2009
Mazen O. Hasna,2009
Y. Li,2003
X. F. Wang,2003
Shiraz Mujtaba,2003
Roy D. Cideciyan,1994
Evangelos Eleftheriou,1994
Changliang Zheng,2011
Ren Ping Liu,2011
Xun Yang,2011
Iain B. Collings,2011
Zheng Zhou,2011
Eryk Dutkiewicz,2011
Mikio Hasegawa,2009
Taichi Takeda,2009
Goh Miyamoto,2009
Ha Nguyen Tran,2009
Homare Murakami,2009
Kentaro Ishizu,2009
Stanislav Filin,2009
Hiroshi Harada,2009
J.S. Hammerschmidt,2000
Andreas Hutter,2000
Flavia Martelli,2011
Roberto Verdone,2011
Chiara Buratti,2011
Oreste Andrisano,1994
Davide Dardari,1994
Roberto Verdone,1994
F. Kuchen,1998
D. Didascalou,1998
Werner Wiesbeck,1998
Amine Maaref,2004
Sonia Aissa,2004
Leonardo Badia,2003
Michele Zorzi,2003
Klaus I. Pedersen,2003
Preben Mogensen,2003
Apichet Chayabejara,2003
Salahuddin Muhammad Salim Zabir,2003
Norio Shiratori,2003
Akihiko Nishio,2012
Takashi Iwai,2012
Atsushi Matsumoto,2012
Daichi Imamura,2012
Cheng-Yuan Chang,2006
Chih-Cheng Wang,2006
Guu-Chang Yang,2006
Mao-Fu Lin,2006
Yu-Shing Liu,2006
Wing C. Kwong,2006
C. Tellamura,2000
Annamalai Annamalai,2000
Vijay K. Bhargava,2000
David Soldani,2011
Xiao Jun Hou,2011
Bernd Luck,2011
Julio Arauz,2001
Sujata Banerjee,2001
Prashant Krishnamurthy,2001
Darlene M. Neves,2009
Carlos Fontes Ribeiro,2009
Adão Silva,2009
Atilio Gameiro,2009
Younghoon Whang,2009
Jihyun Park,2009
Roderick Jaehoon Whang,2009
M. Sundelin,1998
W. Granzow,1998
H. Olofsson,1998
F.K.H. Lee,2002
Peter J. McLane,2002
Hang Long,2009
Kan Zheng,2009
Wenbo Wang,2009
Fang-Xiang Wang,2009
H. Koubaa,2005
V. Hassel,2005
G.E. Ien,2005
Haobo Lai,2001
Yeheskel Bar-Ness,2001
Shahram Yousefi,2005
B. Holmes,2005
A. Gorokhov,2001
M. van Dijk,2001
J. Rendon,2001
F. Casadevall,2001
D. Serarols,2001
Mario Jorge Sobreira da Silva,2009
Rui Dinis,2009
Américo Correia,2009
Y. M. Ma,1999
J. Y. Han,1999
Kishor S. Trivedi,1999
T. Adachi,1999
Masao Nakagawa,1999
Torbjorn Ekman,2001
M. Shamim Hossain,2004
M. Kabir Hassan,2004
Harsha Sirisena,2004
T. Hindelang,2000
M. Kaindl,2000
Joachim Hagenauer,2000
Maximilian Schmautz,2000
Wen Xu,2000
Y.-H. Percival Zhang,2009
Qimei Cui,2009
Xiaofeng Tao,2009
Libo Zhong,2005
Fady Alajaji,2005
Glen Takahara,2005
Yuehe Ge,2009
Karu P. Esselle,2009
W.W.L. Ho,2008
Ying-Chang Liang,2008
Jaeweon Cho,2001
Daehyoung Hong,2001
A. Ben Hadj Alaya-Feki,2008
Berna Sayrac,2008
A. Le Cornec,2008
Eric Moulines,2008
Jean-Paul M. G. Linnartz,1989
Ramjee Prasad,1989
Jun Yang,2003
Jiandong Li,2003
J. Borkowski,2005
Jarno Niemelä,2005
J. Lempiinen,2005
Xiao-yi Tang,2001
Andrea Goldsmith,2001
Hong Chen,2003
Miroslav Zivkovic,2003
D.-J. Plas,2003
Zhipeng Wang,2001
P.T. Mathiopoulos,2001
Juan A. Reig,2004
O. Lopez-Jimenez,2004
Lorenzo Rubio,2004
Narcis Cardona,2004
L.G.F. Trichard,2000
I.B. Colling,2000
James Evans,2000
M. Ahmed,2001
Joseph James Pautler,2001
K. Rohani,2001
F. Dobias,1995
J. Gunther,1995
Manuela Meincke,2003
K. Jobmann,2003
Matthias Lott,2003
D.S. Hilborn,1992
Shawn Patrick Stapleton,1992
James K. Cavers,1992
A. Annamalai,2001
V. Srivastava,2001
W.C.Y. Lee,1986
Gyung-Ho Hwang,2004
Dong-Ho Cho,2004
C. Hartmann,2000
M.E. Martin,2002
F.C. Hludik,2002
W.T. Miller,2002
Nhat Trung Doan,2000
R.M.A.P. Rajatheva,2000
Thorsten Clevorn,2005
Peter Vary,2005
Dimitrios D. Vergados,2004
Dimitrios D. Vergados,2004
Vincent K. N. Lau,1999
Yu-Kwong Kwok,1999
R. Schur,2002
Chen Zhou,2001
Michael L. Honig,2001
Stefan Jordan,2001
Yuan Yuan,2004
Daqing Gu,2004
William A. Arbaugh,2004
Jinyun Zhang,2004
Liang Zhou,2009
M. Shimizu,2009
Stephen Craig,2001
H. Nyberg,2001
E. Edgren,2001
S. Magnusson,2001
Lei Song,1998
Jack M. Holtzman,1998
Zhifeng Diao,2004
Dongxu Shen,2004
Victor O. K. Li,2004
R.P.F. Hoefel,2005
Aurelian Bria,2005
H. Lindenmeier,1990
Leopold Reiter,1990
Jochen Hopf,1990
A.J. Schwab,1990
Giusy Di Lorenzo,2009
Fabio Pinelli,2009
Francisco C. Pereira,2009
Assaf Biderman,2009
Carlo Ratti,2009
Charles Lee,2009
ChuHee Lee,2009
C. Johansson,1995
J. Naslund,1995
M. Madfors,1995
H. Sato,2005
L. Ohtsuki,2005
Ahmed Fathy Abdelrazek,2009
Matthias Kaschub,2009
Christian Blankenhorn,2009
Marc C. Necker,2009
Marie-Bernadette Pautet,1991
M. Mouly,1991
Yusi Cheng,2009
Yanxiang Jiang,2009
Xiaohu You,2009
Jung-Hyun Kim,1999
H.V. Poor,1999
S.L. Georgoulis,2002
David Cruickshank,2002
Stanislav Filin,2006
Sergey Moiseev,2006
M.S. Kondakov,2006
A.V. Garmonov,2006
A.Y. Savinkov,2006
Yun Chang Park,2006
Do Hyon Yim,2006
Jae Sung Lee,2006
Seok Ho Cheon,2006
Ki Jin Han,2006
Byounghoon Lee,2001
Andrew R Nix,2001
JP McGeehan,2001
Lunal Khuon,2005
E.W. Huang,2005
Charles G. Sodini,2005
Gregory W. Wornell,2005
Alfonso Rodriguez-Herrera,2005
Sean Mcbeath,2005
Danny Thomas Pinckley,2005
David E. Reed,2005
Chun Loo,1996
Yukihiro Sasazaki,2002
Tomoaki Ohtsuki,2002
Yong Liang,2004
Shyam Chakraborty,2004
Klaus Moessner,2006
Jingyu Luo,2006
Eiman Bushra Mohyeldin,2006
David Grandblaise,2006
C. Kloeck,2006
Ihan Martoyo,2006
Oriol Sallent,2006
Panagiotis Demestichas,2006
George Dimitrakopoulos,2006
Kostas Tsagkaris,2006
N Olaziregi,2006
Van Tang Nguyen,2005
Hans-Peter Kuchenbecker,2005
Matthias Patzold,2005
T. Fujiwara,2000
Yasuhisa Shimazaki,2000
Hideaki Toyoshima,2000
Susumu Ito,2000
Motoaki Sugiura,2000
M. Atsumi,2000
Tomo-Hiko Watanabe,2000
S. Mizushina,2000
Dusan Borota,2011
Goran Ivkovic,2011
Rama Vuyyuru,2011
Onur Altintas,2011
Ivan Seskar,2011
Predrag Spasojevic,2011
Andres Alayon Glazunov,2000
J. M. ten Berg,2000
Bo Yu,2013
Hiroyuki Ishii,2013
Liuqing Yang,2013
Xin Wang,2004
Yong Ren,2004
Jun Zhao,2004
Zihua Guo,2004
Rutao Yao,2004
C.K. Kwabi,1992
M.P. McDonald,1992
L.N. Roberts,1992
W.L. Shanks,1992
Nicole Uhrig,1992
C.J. Wu,1992
Kwashie Anang,2011
Predrag B. Rpajic,2011
Titus Eneh,2011
Yogesh Nijsure,2011
T. Fujino,2008
Toshio Shimokawa,2008
Christopher J. Pladdy,2003
Serdar Ozen,2003
Mark Fimoff,2003
Sreenivasa M. Nerayanuru,2003
M.D. Zoltowsko,2003
Wenhui Zhang,2009
Chuxiang Li,2001
Jianhua Lu,2001
Khaled Ben Letaief,2001
Afshin Niktash,2006
Hooman Parizi,2006
Nader Bagherzadeh,2006
Jordi Pérez-Romero,2009
Oriol Sallent,2009
Ramon Agusti,2009
D. Piazza,2005
L.B. Milstein,2005
Won-Suk Chung,2001
Hong Sik Lee,2001
Jung-Bae Moon,2001
Choong Il Yeh,2004
Dong Deuk Kwon,2004
Seung Ku Whang,2004
Whan Woo Kim,2004
Xiaobo Yu,2010
Pirabakaran Navaratnam,2010
Klaus Moessner,2010
Xiaolu Jin,2009
Meng Ma,2009
Bingli Jiao,2009
William M. Lee,2009
Alec Sacuta,1992
Wenyu Li,2012
Xiaoyu Duan,2012
Shucong Jia,2012
Lin Zhang,2012
Yu Liu,2012
James C. Lin,2012
Paulo Cardieri,1999
Theodore S. Rappaport,1999
Kyu Eun Lee,2006
Kyung In Woo,2006
Yo Ko,2006
Jae Sung Ahn,2006
Yong Soo Cho,2006
Fumiaki Maehara,2005
Jung-Hyun Kim,1999
Gordon L. Stuber,1999
Ian F. Akyildiz,1999
Koji Takeda,2005
Fumiyuki Adachi,2005
Sriram Vishwanath,2000
Andrea Goldsmith,2000
K. Amidfa,2000
George V. Tsoulos,2000
Andrew R Nix,2000
F. Rashid-Farrokhi,1997
K.J.R. Liw,1997
Leandros Tassiulas,1997
Yoshio Kobayashi,2004
Kenji Mori,2004
Hiroshi Kobayashi,2004
H. Yoshimi,2001
Tomoaki Ohtsuki,2001
Hamed Rasouli,2009
Alagan Anpalagan,2009
W. Schafer,1993
Dong-Hyun Kim,2008
Seok Joo Koh,2008
Victor C. M. Leung,2008
J. K. Holmes,2004
S. Raghavan,2004
K. Heck,2002
Dirk Staehle,2002
Kenji Leibnitz,2002
Shan Wu,1999
Kwang-Cheng Chen,1999
Jing Wang,2004
Kiyomichi Araki,2004
Si Chen,2012
Rama Vuyyuru,2012
Onur Altintas,2012
Alexander M. Wyglinski,2012
Tik-Bin Oon,1997
Robert Steele,1997
Ying Li,1997
T.B. Sorensen,2005
M.R. Pons,2005
Ali A. Abdi,2003
Hong Zhang,2003
Cihan Tepedelenlioglu,2003
Bub-Joo Kang,1997
Hyung-Rae Park,1997
Youngnam Han,1997
A. Kajiwara,1998
Gary Noreen,1989
Han Huang,2004
Huarui Yin,2004
Guo Wei,2004
Jinkang Zhu,2004
Hyunseok Oh,2005
Sung-Soo Kim,2005
Sang-Hyo Kim,2005
Mingoo Kim,2005
Christopher D. Carothers,1995
Richard M. Fujimoto,1995
Yi-Bing Lin,1995
M.K.A. Aziz,2001
M.R.G. Butler,2001
Angela Doufexi,2001
Andrew R Nix,2001
Paul C. Fletcher,2001
Toshihiko Nakano,2013
Megumi Kaneko,2013
Kazunori Hayashi,2013
Hideaki Sakai,2013
Pei Xiao,2001
Erik G. Ström,2001
Suhinthan Maheswararajah,2006
Saman K. Halgamuge,2006
Ioan Chisalita,2002
Nahid Shahmehri,2002
J.S. Chen,2002
Steven B. Hall,2002
Mayumi Yamamoto,2006
Makoto Taromaru,2006
Hanae Sadamichi,2006
Akihiro Shimizu,2006
Fu-Kai Chan,2011
Chih-Yu Wen,2011
Seong-Baek Kim,2003
Seungyong Lee,2003
Jihoon Choi,2003
Kyoung-Ho Choi,2003
Byung-Tae Jang,2003
Johanna Vartiainen,2004
Janne Lehtomaki,2004
Harri Saarnisaari,2004
P. Henttu,2004
Jianping Pan,2003
Yuan Hou,2003
Lin Cai,2003
Yi Shi,2003
Sui Shen,2003
B.C.V. Johansson,2000
Sigurjon B. Stefansson,2000
Omer Rashid,2005
Paul Coulton,2005
R. Lawrence Edwards,2005
Andrew J. Fisher,2005
R. Houston Thompson,2005
Chakib Alaoui,2003
Z.M. Salameh,2003
Yue Cao,2011
Haitham Cruickshank,2011
Zhili Sun,2011
K.A. Remley,1998
Andreas Weisshaar,1998
H.R. Anderson,1998
Yu Fu,2005
Witold A. Krzymien,2005
Chintha Tellambura,2005
Farooq Khan,2006
C. van Rensburg,2006
S. Shenbagaraman,2003
Balakrishnan Prabhakaran,2003
Subbarayan Venkatesan,2003
Kai Chen,2009
Biling Zhang,2009
Danpu Liu,2009
Jianfeng Li,2009
Guangxin Yue,2009
Joseph Niemela,2004
Jukka Lempiainen,2004
Xing Wang,2011
Wenbin Guo,2011
Yang Lu,2011
Wenbo Wang,2011
Bo Göransson,2000
Bo Hagerman,2000
J. Barta,2000
O. Mauritz,2006
B.M. Popovic,2006
Kazutaka Saito,2011
K. Kitao,2011
Tsuyoshi Imai,2011
Yoshiro Okano,2011
Soichiro Miura,2011
Y. Guo,1990
K. Feher,1990
Ari Widodo,2000
T. Hasegawa,2000
R. Haeb,1988
Lamiaa Khalid,2009
Kaamran Raahemifar,2009
Alagan Anpalagan,2009
Mourad Nedil,2004
Tayeb A. Denidni,2004
Larbi Talbi,2004
Gulzaib Rafiq,2009
Matthias Patzold,2009
Valeri Kontorovich,2009
Amit Das,2001
F. Khan,2001
Arun Nanda,2001
Eunsung Park,2009
Kyoung-Jae Lee,2009
Inkyu Lee,2009
Jaume Riba,2002
A. Urruela,2002
T. L. Thomas,2007
B. Mondai,2007
Frederick W. Vook,2007
Meng Ma,2006
Yuli Yang,2006
Hongbing Cheng,2006
Bingli Jiao,2006
Inwhee Joe,2004
Yan Li,2004
Hong Man,2004
Bongyong Song,2004
Rene L. Cruz,2004
Bhaskar D. Rao,2004
You Xiaohu Yangxin,2001
Yann Corre,2002
Yves Lostanlen,2002
Yann Le Helloco,2002
James Irvine,1997
J.-P. Couvy,1997
Francesco Graziosi,1997
Jouko J Laurila,1997
G. Mossakowski,1997
P. Robin,1997
N.R. Yousef,1999
Louay Jalloul,1999
Ali H. Sayed,1999
Yang Xiao,2003
Ivica Kostanic,1998
Nenad Rudic,1998
M. Austin,1998
Chun-Jung Wu,2005
D. X. Lin,2005
Wern-Ho Sheen,2001
Jan-Shin Ho,2001
Xu Kai,2007
Tao Xiaofeng,2007
Wang Ying,2007
Zhang Ping,2007
Vicenc Almenar,2001
S. Abedi,2001
Rahim Tafazolli,2001
Li Zhang,2001
Alister G. Burr,2001
Yu-Jung Chang,2006
Feng-Tsun Chien,2006
Chia-Ming Kuo,2006
Laurence Mailaender,2001
Bernd Mrohs,2006
Stephan Steglich,2006
Mika Klemettinen,2006
Jukka Salo,2006
Andrew Aftelak,2006
Christophe Cordier,2006
Francois Carrez,2006
Xiaopeng Huang,2011
Victor B. Lawrence,2011
Kingman Cheung,1996
Ross D. Murch,1996
Mehran Ghaderi,2003
J. Capka,2003
Raouf Boutaba,2003
S Poorani,2003
K. Udaya Kumar,2003
S. Renganarayanan,2003
M. Mahmoudi,2000
Elvino S. Sousa,2000
Jean-Yves Routex,2000
Sebastien E. Gay-Desharnais,2000
Mehrdad Ehsani,2000
H.A.A. Fattah,2002
Cyril Leung,2002
B. Olin,2004
Henrik Nyberg,2004
Magnus Lundevall,2004
Chin-Liang Wang,2009
Yun-Chih Tsai,2009
Sheng-Ju Ku,2009
Aniruddha Rangnekar,2003
Y. Zhang,2003
Ali Aydın Selçuk,2003
Ali Bicak,2003
V. Devarapalli,2003
D. Sidhu,2003
S.N. Fabri,1999
Akin Cellatoglu,1999
Ahmet M. Kondoz,1999
Shigeaki Hashimoto,2013
Koji Ishii,2013
Shigeaki Ogose,2013
Zhong-Jun Wang,2005
Wenzhen Li,2005
Lee Bak Yeo,2005
Yanxin Yan,2005
Yujing Ting,2005
M. Tomisawa,2005
Hitoshi Ishida,2009
Eisuke Kudoh,2009
Fumiyuki Adachi,2009
R.L.-U. Choi,2001
Ross D. Murch,2001
Ayman Samman,2000
Lajos Rimai,2000
J.R. McBride,2000
R.O. Carter,2000
Willes H. Weber,2000
Claire F. Gmachl,2000
Federico Capasso,2000
A. L. Hutchinson,2000
Deborah L. Sivco,2000
A.Y. Cho,2000
Felip Riera-Palou,2000
James M. Noras,2000
David Cruickshank,2000
J. Parantainen,1999
Shkumbin Hamiti,1999
Santiago Tenorio,2010
Paul Spence,2010
Beatriz Garriga,2010
Javier Lopez,2010
Aitor Benedicto Garcia,2010
Miguel A. Arranz,2010
Dongxia Xu,2006
Taka Sakurai,2006
Hai L. Vu,2006
Essam Sourour,1989
S.C. Gupta,1989
K. Dimou,2003
Casimir J. Rosa,2003
Troels B. Sorensen,2003
Jeroen Wigard,2003
Preben Mogensen,2003
D. Kivanc,1999
Hui Liu,1999
Ali Yaver,2009
Georgios P. Koudouridis,2009
Lei Zhang,2009
Zhihong Hong,2009
Louis Thibault,2009
K.D.P. Dharmawansa,2006
R.M.A.P. Rajatheva,2006
Kazi M. Ahmed,2006
Frederik Vanhaverbeke,2003
Marc Moeneclaey,2003
T.L. Valena,1999
J. Wallace,2005
Dirk Pesch,2005
Suzanne Rea,2005
John T. S. Irvine,2005
Z. Blazek,2002
Vijay K. Bhargava,2002
T. Aaron Gulliver,2002
H. Radi,1998
M. Fiacco,1998
M.A.N. Parks,1998
Stuart J. Saunders,1998
Evsen Yanmaz,2004
Ozan K. Tonguz,2004
Kilsik Ha,2003
Kwang Y. Lee,2003
S. Yoshida,2004
I. Ohtsuki,2004
Z. Nouir,2006
B. Sayrac,2006
Benoit Fourestie,2006
Ridha Nasri,2006
Torgny H. Svensson,1999
Anders Svensson,1999
Martin Macuha,2009
Takuro Sato,2009
Sergey Loyka,2001
Ammar B. Kouki,2001
D. Lacroix,2000
D. Castelain,2000
Satoshi Nagata,2011
Yuan Yan,2011
Xinying Gao,2011
Anxin Li,2011
Hidetoshi Kayama,2011
Tetsushi Abe,2011
Takehiro Nakamura,2011
T. Roman,2004
Samuli Visuri,2004
Visa Koivunen,2004
C.A. Gutierrez Diaz de Leon,2004
M.C. Bean,2004
J. M. Vizan Garcia,2004
Fu-Chun Zheng,2003
Alister G. Burr,2003
Timo Nihtila,2011
Jussi Turkka,2011
Ingo Viering,2011
Javier Del Ser,2005
Pedro M. Crespo,2005
A. Munoz,2005
J.D. Bakker,1999
Ramjee Prasad,1999
Suwon Park,2001
Dan Keun Sung,2001
Chang Moo Kang,2001
Sung Kwan Shin,2001
Xingliang Li,2009
Jean-Francois Frigon,2009
Xiao-Qing Yang,2001
Jung Houn Yap,2001
Shahram Ghaheri-Niri,2001
Rahim Tafazolli,2001
Neelesh B. Mehta,2004
F.F. Digham,2004
Andreas F. Molisch,2004
Jin Z. Zhang,2004
Bernhard Walke,1991
W. Mende,1991
G. Hatziliadis,1991
N.W.K. Lo,1993
David Falconer,1993
Aziz Sheikh,1993
D. Didascalou,1999
M. Dottling,1999
Thomas Zwick,1999
Werner Wiesbeck,1999
B. Hjelm,2000
Wei Liang,2004
Wenye Wang,2004
S. Tsumura,2005
R. Mino,2005
Shinji Hara,2005
Yoshitaka Hara,2005
Olivier Delangre,2008
P. De Doncker,2008
François Horlin,2008
Martine Lienard,2008
Pierre Degauque,2008
Kyuhyuk Chung,2006
Jun Heo,2006
Ki-Dong Lee,2002
Yong-Hoon Cho,2002
Hojin Lee,2002
Hoon Eui Jeong,2002
M.I. Brownfield,2005
N.J. Davis,2005
Shuhong Wang,2004
Guilin Wang,2004
Feng Bao,2004
Jie Jin Wang,2004
Richa Gupta,2015
Suresh Kalyanasundaram,2015
Balamurali Natarajan,2015
Mohmmad Reza Abedi,2015
Nader Mokari,2015
Hamid Saeedi,2015
Halim Yanikomeroglu,2015
Zhi Yang,2015
Dongming Wang,2015
Xiaoyun Hou,2015
Yan Zhu,2015
Jun Zhu,2015
Song-fan Hou,2015
Muqing Wu,2015
Wenxing Liao,2015
Dongyang Wang,2015
Hamza Umit Sokun,2015
Ramy H. Gohary,2015
Halim Yanikomeroglu,2015
Amir Torabi,2015
Seyed A. Zekavat,2015
Shalini Gulati,2016
Balamurali Natarajan,2016
Suresh Kalyanasundaram,2016
Rajeev Agrawal,2016
Di Zhang,2016
Zheng Chang,2016
Timo Hämäläinen,2016
Asaad S. Daghal,2016
Qasim Zeeshan Ahmed,2016
Xiao-Ming Chen,2016
Andreas Wolfgang,2016
Di Zhang,2016
Keping Yu,2016
Zheng Wen,2016
Takuro Sato,2016
Maodong Li,2016
Peng Tan,2016
Sumei Sun,2016
Yong Huat Chew,2016
Xuhong Chen,2016
Jiaxun Lu,2016
Shanyun Liu,2016
Pingyi Fan,2016
Hua Wang,2016
Markku Kuusela,2016
Claudio Rosa,2016
Antti Sorri,2016
Tao Peng,2016
Feng Wang,2016
Yongwei Huang,2016
Xin Wang,2016
Meng Wu,2016
Dirk Wubben,2016
Armin Dekorsy,2016
Paolo Baracca,2016
Volker Braun,2016
Hardy Halbauer,2016
Jean-Baptiste Dore,2016
Robin Gerzaguet,2016
Dimitri Ktenas,2016
Tobias Kadur,2016
Hsiao-Lan Chiang,2016
Gerhard Fettweis,2016
Vidit Saxena,2016
Anders Wallén,2016
Tuomas Tirronen,2016
Hazhir Shokri Razaghi,2016
Johan Bergman,2016
Yufei W. Blankenship,2016
Muhammad Ahsen,2016
Syed Ali Hassan,2016
Matthias Patzold,2016
Carlos A. Gutierrez,2016
Shinya Kumagai,2016
Yuta Seki,2016
Fumiyuki Adachi,2016
Tao Xue,2016
Lin Qiu,2016
Xin-Min Li,2016
Ha-Vu Tran,2016
Georges Kaddoum,2016
Hung V. Tran,2016
Duc-Dung Tran,2016
Dac-Binh Ha,2016
Zhuyan Zhao,2016
Deshan Miao,2016
Yu Zhang,2016
Jingdai Wang,2016
Hongchao Li,2016
Klaus I. Pedersen,2016
Jie Zhang,2017
Antonio Cantoni,2017
Xiaojing Huang,2017
Y. Guo,2017
Robert W. Heath,2017
Victor Monzon Baeza,2017
Ana Garcia Armada,2017
Mohammed El-Hajjar,2017
Lajos Hanzo,2017
Emerson Cabrera,2017
Gengfa Fang,2017
Rein Vesilo,2017
Arne Simonsson,2017
Magnus Thurfjell,2017
Bjorn Halvarsson,2017
Johan Furuskog,2017
Sten A. Wallin,2017
Shoji Itoh,2017
Hideshi Murai,2017
Daisuke Kurita,2017
Kiichi Tateishi,2017
Atsushi Harada,2017
Yoshihisa Kishiyama,2017
Peiyao Chen,2017
Minzi Xu,2017
Baoming Bai,2017
