Name,Year
Ed Robinson,2016
Yimin Yang,2016
Ming Yu,2016
Qiuyi Wu,2016
Johannes A. Russer,2016
Andreas C. Cangellaris,2016
Peter Russer,2016
Ruochen Lu,2016
Tomas Manzaneque,2016
Michael S. Breen,2016
Anming Gao,2016
Songbin Gong,2016
Yasushi Amamiya,2003
Yasuhiro Suzuki,2003
Junichi Yamazaki,2003
A. Fujihara,2003
S. Tanaka,2003
Hikaru Hida,2003
Sheikh Nijam Ali,2017
Pawan Agarwal,2017
Joe Baylon,2017
Deukhyoun Heo,2017
Pouyan Bassirian,2017
Jesse Moody,2017
Steven P. Bowers,2017
Hao Zhang,2017
Zheng Zhong,2017
Yong-Xin Guo,2017
Wen Wu,2017
Roland Reese,2017
Matthias Jost,2017
Holger Maune,2017
Rolf Jakoby,2017
Diego Palombini,2018
Daniele Rampazzo,2018
Andrea Bentini,2018
Patrick E. Longhi,2018
Zahra Abbasi,2018
Mojgan Daneshmand,2018
Seung Hwan Lee,2018
DooSeok Choi,2018
Youngno Youn,2018
Wonbin Hong,2018
Ahmed Nafe,2019
Kerim Kibaroglu,2019
Mustafa Sayginer,2019
Gabriel M. Rebeiz,2019
Yichao Yuan,2019
Chun-Chi Lu,2019
Austin D. Chen,2019
Chao-Hsiung Tseng,2019
Chung-Tse Michael Wu,2019
K. Lomakin,2019
S. Herold,2019
D. Simon,2019
M. Sippel,2019
A. Sion,2019
Martin Vossiek,2019
Klaus Helmreich,2019
Gerald Gold,2019
Gokhan Gultepe,2020
Samet Zihir,2020
Tumay Kanar,2020
Gabriel M. Rebeiz,2020
Kimura,2010
Kadota,2010
Ida,2010
H. Uchimura,1998
T. Takenoshita,1998
Mikio Fujii,1998
Hiroshi Shigesawa,1995
Mikio Tsuji,1995
Arthur A. Oliner,1995
Young Ho Yun,2002
Mitsuaki Nishijima,2002
Masahisa Katsuno,2002
Hideaki Ishida,2002
Kimino Minagawa,2002
Toshihide Nobusada,2002
Takaaki Tanaka,2002
April S. Brown,1999
Gabriel M. Rebeiz,1999
Wolfgang Heinrich,2000
Frank Schnieder,2000
T. Tischler,2000
Fabio Filicori,1995
G. Vannini,1995
Alberto Santarelli,1995
Angel Mediavilla,1995
Antonio Tazón,1995
Y. Newport,1995
R.E. Lee,1989
R.S. Beaubien,1989
R.H. Norton,1989
J.W. Bacon,1989
M.A. Ali,1998
S. Ortiz,1998
Todor Ivanov,1998
Amir Mortazawi,1998
Yoshio Kobayashi,1985
Toru Aoki,1985
Y. Kabe,1985
M. Sholley,1986
A. Nichols,1986
Aida L. Vera-Lopez,2015
Eduardo A. Rojas-Nastrucci,2015
Maria F. Cordoba-Erazo,2015
Thomas M. Weller,2015
John Papapolymerou,2015
Manoj Gupta,1979
R.W. Laton,1979
T.T. Lee,1979
Hooman Kazemi,2015
David Miller,2015
A. Mohan,2015
Yoonyoung Jin,2015
Michael A. Crawford,2015
M. Wagenseil,2015
S. Long,2015
J.-C. Schiel,2002
Serioja Ovidiu Tatu,2002
Ke Wu,2002
G. Bosisio,2002
R. R. Bonetti,1992
A. Mark Williams,1992
T. Duong,1992
Rajat Gupta,1992
R. Mott,1992
Mike Coffey,2015
Scott Schafer,2015
Zoya Popovic,2015
A. Madjar,1979
F.J. Rosenbaum,1979
D.A. Fisher,1990
Daniel M. Dobkin,1990
Geert Carchon,2001
W. De Raedt,2001
Bart Nauwelaers,2001
El-Hinnawy Nabil,2015
Pavel Borodulin,2015
M. Torpey,2015
F. Kuss,2015
Andris Ezis,2015
Jeyanandh Paramesh,2015
James A. Bain,2015
Tuviah E. Schlesinger,2015
Richard H. Howell,2015
M. J. Lee,2015
David A. Nichols,2015
Ross D. Young,2015
P.T. Ho,1982
J. R. Pelose,1982
Raymond M. Maliszewski,1982
Taylor W. Barton,2015
David J. Perreault,2015
Raghbir S. Tahim,1983
Thu Pham,1983
Kee-Joo Chang,1983
H. Grubinger,2006
George Buren,2006
Helmut Barth,2006
Rudiger Vahldieck,2006
SungWon Chung,2015
Rui Ma,2015
Shintaro Shinjo,2015
Koon K. Teo,2015
Thomas Fersch,2015
Roberto Quaglia,2015
Marco Pirola,2015
Vittorio Camarchia,2015
Chiara Ramella,2015
A. Javan Khoshkholgh,2015
Giovanni Ghione,2015
Robert Weigel,2015
Ji-Fuh Liang,1999
Chien-Fu Shih,1999
Marco Ceccarelli,1999
Dawei Zhang,1999
Guo-Chun Liang,1999
D.W. Ferguson,1991
S.T. Allen,1991
M.Y. Kao,1991
Pete Smith,1991
P.C. Chao,1991
M.A.G. Upton,1991
J.M. Ballingall,1991
Vesna Radisic,2015
Dennis O. Scott,2015
Cedric Monier,2015
Su-Jane Wang,2015
Abdullah Cavus,2015
Augusto Gutierrez-Aitken,2015
William R. Deal,2015
Yoshito Komatsu,1981
Takayuki Yamaguchi,1981
T. Otobe,1981
Masatoshi Hirabayashi,1981
Y.C. Shih,1984
K.G. Gray,1984
G. David,1995
W. Schroeder,1995
Dieter Jäger,1995
Ingo Wolff,1995
B. Davis,2003
C Michael White,2003
M.A. Reece,2003
M.E. Bayne,2003
W.L. Thompson,2003
Nathan Richardson,2003
Larry A. Walker,2003
Francesco Carrara,2002
Alfio Castorina,2002
Antonino Scuderi,2002
Giuseppe Palmisano,2002
Tupei Chen,1994
Peter Chow,1994
K. G. Tan,1994
J.A. Lester,1994
G. Zell,1994
M. Huang,1994
M. Schefer,1997
U. Lott,1997
H. Benedickter,1997
Hp. Meier,1997
W. Patrick,1997
Werner Bächtold,1997
William Whiteley,1991
W.E. Kunz,1991
W.J. Anklam,1991
Lingyun Ren,2015
Haofei Wang,2015
Krishna Naishadham,2015
Quanhua Liu,2015
Aly E. Fathy,2015
Kenji Watanabe,1999
Takashi Deguchi,1999
Atsushi Nakagawa,1999
Hua Quen Tserng,1977
H.M. Macksey,1977
G.L. Matthaei,1992
G.C. Chinn,1992
Wei Liu,1993
Ali Khatibzadeh,1993
T.S. Henderson,1993
S.-K. Fan,1993
D. B. Davito,1993
Amr M. E. Safwat,2002
Linda Hayden,2002
H.A. Atwater,1981
R.W. Sudbury,1981
J. Pla,1995
M. Struble,1995
F.Y. Colomb,1995
B.S. Hewitt,1994
J.G. Leckey,1994
J. Stewart,1994
A.D. Patterson,1994
M.J. Kelly,1994
L.Q. Bui,1993
D. Uecker,1993
E. Loose,1993
Y. Alon,1993
Ralph Helmar Rasshofer,1997
Erwin Biebl,1997
Lawrence E. Larson,1999
Fabien Ndagijimana,1993
J. Engdahl,1993
A. Ahmadouche,1993
J. Chilo,1993
R.V. Snyder,1996
G.L. Matthaei,1996
Neal Fenzi,1996
R.J. Forse,1996
S. M. Rohlfing,1996
Paul E. Bakeman,1976
A.L. Armstrong,1976
John W. Bandler,1996
R.M. Biernacki,1996
S. J. Chen,1996
A. John,1996
Ron Jansen,1996
Y.-C. Shih,1990
M. Maher,1990
F. De Flaviis,1996
David T. Chang,1996
Nicolaos G. Alexopoulos,1996
Oscar M. Stafsudd,1996
Muhammad Fahad Farooqui,2014
Ahmed Nafe,2014
Atif Shamim,2014
Yi-Ming Chen,2006
Sheng-Fuh Chang,2006
Chia-Chan Chang,2006
Tin-Jae Hong,2006
Wei Cheng Lo,2006
T. Ruttan,1977
R.G. Harrison,1983
Alessandro Cidronali,2011
Niccolo Giovannelli,2011
T. Vlasits,2011
Robin Hernaman,2011
Gianfranco Manes,2011
Ying Liu,2014
Wensheng Pan,2014
Shihai Shao,2014
Youxi Tang,2014
Keiichi Motoi,2014
Andreas Wentzel,2014
Masaaki Tanio,2014
Shinichi Hori,2014
Makoto Hayakawa,2014
Wolfgang Heinrich,2014
Kazuaki Kunihiro,2014
K. Kanaya,2014
Kunihiro Sato,2014
Motoyoshi Koyanagi,2014
Hidetoshi Koyama,2014
Kosaku Tsujioka,2014
Akira Ohta,2014
Akira Inoue,2014
Yoshihito Hirano,2014
Wen-Hua Tu,2010
Martin Buchsbaum,2006
Christian Korden,2006
Erich Leitgeb,2006
Horst Faulhaber,2006
Sheng-Che Tseng,2007
Chinchun Meng,2007
Chia-Hung Chang,2007
Guowei Huang,2007
Joseph K. Wong,2014
Michael Selvanayagam,2014
George V. Eleftheriades,2014
P.J. Meier,1977
Pham Tien Dat,2014
Atsushi Kanno,2014
Tetsuya Kawanishi,2014
Chao Yu,2014
Anding Zhu,2014
Wan-Ling Tsai,2010
Ruey-Beei Wu,2010
Farrokh Ayazi,2006
Siavash Pourkamali,2006
G.K. Ho,2006
Reza Abdolvand,2006
B. Heying,2010
W.-B. Luo,2010
Ioulia Smorchkova,2010
Salah Ud Din,2010
Mike Wojtowicz,2010
R.M. Livingston,1969
Shun Yao,2014
Stavros V. Georgakopoulos,2014
Benjamin I. Cook,2014
Manos M. Tentzeris,2014
Arthur J. Morris,2014
Samantha Caporal Del Barrio,2014
Joungsub Shin,2014
Victor Steel,2014
Gert Frølund Pedersen,2014
G. Rafael-Valdivia,2006
Ronan Brady,2006
Thomas J. Brazil,2006
M. Kaynak,2014
Matthias Wietstruck,2014
C. Baristiran Kaynak,2014
Steffen Marschmeyer,2014
P. Kulse,2014
Klaus-Dieter Schulz,2014
H. Silz,2014
Andreas Kruger,2014
R. Barth,2014
K. Schmalz,2014
Gunter Gastrock,2014
Bernd Tillack,2014
Klas Eriksson,2014
Izzat Darwazeh,2014
Herbert Zirath,2014
Ting-Yueh Chin,2010
Kun-Ying Lin,2010
Sheng-Fuh Chang,2010
Chia-Chan Chang,2010
Fritzi Töpfer,2014
Lennart Emtestam,2014
Joachim Oberhammer,2014
Andreas Fackelmeier,2010
Erwin Biebl,2010
Fu-Kang Wang,2010
Chien-Jung Li,2010
Chieh-Hsun Hsiao,2010
Tzyy-Sheng Horng,2010
Jun Lin,2010
Kang-Chun Peng,2010
Je-Kuan Jau,2010
Jianyu Li,2010
Cheng-Chung Chen,2010
L. Robinson,1972
W.B. Weir,1972
Leo Young,1972
J. Antes,2014
F. Boes,2014
D. Meier,2014
T. Messinger,2014
U. J. Lewark,2014
Axel Tessmann,2014
Stephen Robert Wagner,2014
Ingmar Kallfass,2014
Sangyeop Lee,2010
Shuhei Amakawa,2010
Noboru Ishihara,2010
Kazuya Masu,2010
J.M. Sussman,1993
Alireza Pourghorban Saghati,2015
Sina Baghbani Kordmahale,2015
Jun Kameoka,2015
Kamran Entesari,2015
I. Gresham,2000
Neeraj Jain,2000
Thomas P. Budka,2000
A. Alexanian,2000
Noyan Kinayman,2000
B. Ziegner,2000
S. Brown,2000
P.W. Staecker,2000
Maria A. Cardullo,1996
C. Page,1996
Douglas Teeter,1996
A. Platzker,1996
A. Karim Ahmed,2004
S.M. Endalkachew,2004
Gunter Kompa,2004
J Melzak,2003
J.X. Zheng,1990
David Chang,1990
A. Khanna,1984
E. Camargo,1994
R.M. Steinberg,1994
T. Wang,2000
Thomas J. Brazil,2000
Clemens Pfeffer,2013
Reinhard Feger,2013
Carlos E. M. Wagner,2013
Andreas Stelzer,2013
Yutaka Konishi,1974
Katsuaki Uenakada,1974
N. Hoshino,1974
Vadim Issakov,2011
Maciej Wojnowski,2011
G. Knoblinger,2011
Michael Fulde,2011
Klaus Pressel,2011
Grit Sommer,2011
Wolfgang Mertin,1993
C. Roths,1993
F. Taenzler,1993
Erich Kubalek,1993
Kenichi Ohhata,2001
Fumihiko Arakawa,2001
Toshio Masuda,2001
Nobuhiro Shiramizu,2001
Katsuyoshi Washio,2001
Bertrand Lenoir,1998
Dominique Baillargeat,1998
Serge Verdeyme,1998
P. Guillon,1998
Mikael Sterner,2007
Niclas Roxhed,2007
Göran Stemme,2007
Joachim Oberhammer,2007
Antonino Scuderi,2003
T. Biondi,2003
Egidio Ragonese,2003
Giuseppe Palmisano,2003
S. Weinreb,1991
D. Saraswat,2003
Ramachandra Achar,2003
Michel Nakhla,2003
Ke Lu,1994
Philip Perry,1994
Thomas J. Brazil,1994
T.H. Oxley,1972
K.J. Ming,1972
G.H. Swallow,1972
B.J. Climer,1972
M.J. Sisson,1972
M.V. Schneider,1974
G. T. Wrixon,1974
A.E. Atia,1973
A. Mark Williams,1973
I. Takenaka,2004
Hiromitsu Takahashi,2004
K. Ishikura,2004
Kiyoshi Hasegawa,2004
Katsuaki Asano,2004
M. Kanamori,2004
Abhishek Jajoo,2009
Leon Ru-Liang Wang,2009
Tamal Mukherjee,2009
Telesphor Kamgaing,2003
Omar M. Ramahi,2003
Rita Gatti,2002
Roberto Sorrentino,2002
Marco Dionigi,2002
Jeremy B. Muldavin,2006
Carl O. Bozler,2006
Craig L. Keast,2006
Mei-Chao Yeh,2005
Zuo-Min Tsai,2005
Kun-You Lin,2005
Huei Wang,2005
Chia Yi Su,2005
Chih-Ping Chao,2005
P. Bolcato,2000
Jean-Christophe Nallatamby,2000
R. Larcheveque,2000
Michel Prigent,2000
J. Obregon,2000
Amir Agah,2013
Jefy A. Jayamon,2013
Peter M. Asbeck,2013
James F. Buckwalter,2013
Lawrence E. Larson,2013
Sergey Soldatov,2013
Thorsten Kayser,2013
Guido Link,2013
Thomas Seitz,2013
Stefan Layer,2013
John Jelonnek,2013
Gerhard Fischerauer,2001
T. Ebner,2001
P. Kruck,2001
Kunio Morozumi,2001
R. C. Thomas,2001
Maximilian Pitschi,2001
Cheok H. Thng,1994
Richard C. Booton,1994
Jen-Tsai Kuo,2004
Wan-Hsin Hsieh,2004
Meshon Jiang,2004
Yusuke Tsukahara,2003
Tomoe Katoh,2003
Yoshihiro Notani,2003
T. Ishida,2003
Takatsugu Ishikawa,2003
M. Komaru,2003
Yasuhiro H. Matsuda,2003
Hiroshi Tanaka,1996
Y. Sasaki,1996
Takashi Hashimoto,1996
Yasushi Yagi,1996
Yoshikazu Ishikawa,1996
Zulfadzli Yusoff,2011
J. P. Lees,2011
Johannes Benedikt,2011
Paul J. Tasker,2011
Steve C. Cripps,2011
Hidefumi Asano,1998
Shinji Hara,1998
S. Komai,1998
Raf Schoofs,2005
Michiel Steyaert,2005
Willy Sansen,2005
H.P. Moyer,2006
R. Bowen,2006
Joel N. Schulman,2006
David H. Chow,2006
Scott Thomas,2006
Jonathan J. Lynch,2006
K.S. Holabird,2006
Jongsik Lim,2002
Young-Taek Lee,2002
Jaehee Han,2002
Jun-Seok Park,2002
Dal Ahn,2002
Sangwook Nam,2002
Min Liang,2011
Wei-Ren Ng,2011
Kihun Chang,2011
Michael E. Gehm,2011
Hao Xin,2011
Young-Gon Kim,2008
Kang Mo Kim,2008
Young-Ki Cho,2008
Chinchun Meng,2004
Tzung-Han Wu,2004
Tse-Hung Wu,2004
Guowei Huang,2004
Qi Zhang,2004
Steven S. Brown,2004
R. R. Bonetti,1988
A. Mark Williams,1988
Hayg-Taniel Dabag,2013
Hamed Gheidi,2013
Prasad S. Gudem,2013
Peter M. Asbeck,2013
J. McVay,2003
Ahmad Hoorfar,2003
Nader Engheta,2003
J.A. Lester,1991
W. C. Jones,1991
Peter Chow,1991
Nobuaki Yoshida,1994
Takeshi Kitano,1994
Yoshihisa Yamamoto,1994
Kazuo Katoh,1994
Hidetoshi Minami,1994
Hisateru Takano,1994
Takao Sonoda,1994
S. Takamiya,1994
S. Mitsui,1994
R. Actis,1989
Rob McMorran,1989
R.A. Murphy,1989
Mark A. Hollis,1989
R.W. Chick,1989
Carl O. Bozler,1989
Kirby B. Nichols,1989
F.X. Pengg,2002
Yuanzhi Li,2003
M. Lancaster,2003
F. Huang,2003
N. Roddis,2003
B.J. Minnis,1991
M. Healy,1991
J.A. Curtis,1991
S.J. Fiedziuszko,1991
S.C. Holme,1991
Masato Nagaoka,1994
Tsuyoshi Inoue,1994
Katsue Kawakyu,1994
Shigeru Obayashi,1994
Hideo Kayano,1994
Takagi E,1994
Yasuhiro Tanabe,1994
Masashi Yoshimura,1994
Kiyohito Ishida,1994
Yasushi Kitaura,1994
Naotaka Uchitomi,1994
Dong-Sik Eom,2009
Jindo Byun,2009
Hai-Young Lee,2009
R.A. Batechlor,1993
J.W. Archer,1993
T. Bird,1993
S. Giugni,1993
Jacek Kot,1993
Nasiha Nikolic,1993
D.I. Ostry,1993
T.M. Percival,1993
A.C. Young,1993
Paul J. Tasker,2002
M. Fernandez-Barciela,2002
Jonghoon Lee,2006
Nobutaka Kidera,2006
Stephane Pinel,2006
Joy Laskar,2006
Manos M. Tentzeris,2006
W. Van Moer,2003
Yves Rolain,2003
Masahiro Muraguchi,1993
Masashi Nakatsugawa,1993
Masayoshi Aikawa,1993
Gerald F. Dionne,1994
Daniel E. Oates,1994
D.H. Temme,1994
Yoshi Okamoto,2005
Akio Wakejima,2005
Katsuyuki Matsunaga,2005
Yasuo Ando,2005
Takeo Nakayama,2005
K. Kasahara,2005
Kazuo Ota,2005
Yoshiharu Murase,2005
K. Yamanoguchi,2005
Tsuyoshi Inoue,2005
Hideaki Miyamoto,2005
Y. Cao,2003
Jianbin Xu,2003
Vijay Devabhaktuni,2003
Rui Ding,2003
Qiming Zhang,2003
Nelson R.F.A. Silva,2012
Arnaldo S. R. Oliveira,2012
Nuno Borges Carvalho,2012
Adam Fruehling,2009
Rick Pimpinella,2009
Ron Nordin,2009
Dimitrios Peroulis,2009
Michael Hoft,2009
George E. Ponchak,2003
Andoni Beriain,2012
I. Rebollo,2012
Inaki Fernandez,2012
Juan F. Sevillano,2012
Roc Berenguer,2012
Hung Cao,2011
Shreyas K. Thakar,2011
Timothy Fu,2011
Manthan Sheth,2011
Matthew Lee Oseng,2011
Vaibhav Landge,2011
Young-Sik Seo,2011
Jung-Chih Chiao,2011
B. Banerjee,2003
B. Matinpour,2003
Chun-Sing Lee,2003
S. Venkataraman,2003
Sudip Chakraborty,2003
J. Laskar,2003
J.E. Harriss,2000
L. W. Pearson,2000
X. F. Wang,2000
C.H. Barren,2000
Anh-Vu Pham,2000
P. Wheless,1985
Darko Kajfez,1985
Martin Vossiek,1998
Thomas von Kerssenbrock,1998
P. Heide,1998
T. Buber,2003
Noyan Kinayman,2003
Yong-Hoon Yun,2003
James J. Brogle,2003
Li Yang,2004
Zhenghe Feng,2004
Fanglu Chen,2004
Mingyan Fan,2004
A.H. Baree,1995
Ian M. Robertson,1995
Denys Orlenko,2005
Konstantin Markov,2005
S. Royak,2005
Andriy Gordiyenko,2005
Thomas von Kerssenbrock,2005
Georgiy Sevskiy,2005
P. Heide,2005
Elise C. Fear,2000
Maria A. Stuchly,2000
Fritz Arndt,1991
U. Papziner,1991
J.G. McRory,1994
Ronald H. Johnston,1994
K.L. Lange,2001
John Papapolymerou,2001
Charles H. Goldsmith,2001
A. Malczewski,2001
J. Kleber,2001
N. A. Estep,2015
Dimitrios L. Sounas,2015
Andrea Alù,2015
Daehyun Kang,2010
Jin-Sung Choi,2010
Dongsu Kim,2010
Daekyu Yu,2010
Kyoungjoon Min,2010
Bumman Kim,2010
Mohammed M. Hashemi,2009
Tatsuo Itoh,2009
P. Eswarappa,1990
Peter T. C. So,1990
Wolfgang J. R. Hoefer,1990
Tomonori Seki,2013
Junya Yamamoto,2013
Ayumu Murakami,2013
Naoki Yoshitake,2013
Hinuma Kenichi,2013
Takeshi Fujiwara,2013
Koji Sano,2013
Tomohiko Matsushita,2013
Fumihiko Sato,2013
Masatoshi Oba,2013
K. Hubbard,1995
K. MacGowan,1995
C. Kau,1995
David J. Smith,1995
S. Maas,1995
D. J. Derickson,1992
Roger Helkey,1992
Alan Mar,1992
J. G. Wasserbauer,1992
Y. G. Wey,1992
John E. Bowers,1992
Telesphor Kamgaing,2009
Emile Davies-venn,2009
Kaladhar Radhakrishnan,2009
Jeremy B. Muldavin,2005
Carl O. Bozler,2005
S. Rabe,2005
Craig L. Keast,2005
Hideshi Motoyama,2013
Yoshikatsu Jingu,2013
Toshikazu Kimura,2013
A. Lawrenson,2013
J.C. Clifton,2013
Sangsu Jin,2013
Byungjoon Park,2013
Kyunghoon Moon,2013
Yunsung Cho,2013
Dongsu Kim,2013
Hadong Jin,2013
Jong-Jin Park,2013
Bumman Kim,2013
Jung-Hyun Kim,2003
Young-Chul Noh,2003
C. S. Park,2003
J. A. Pusl,1998
R.D. Widman,1998
J. S. Brown,1998
Miao Hu,1998
Navneet Kaur,1998
Marianne Bezaire,1998
Louis Nguyen,1998
K.W. Lee,1982
W.R. Day,1982
Jerome Cheron,2012
Michel Campovecchio,2012
Denis Barataud,2012
Tibault Reveyrand,2012
Michel Stanislawiak,2012
Philippe Eudeline,2012
Didier Floriot,2012
W.P. Wheless,1986
Darko Kajfez,1986
Kuo-Cheng Chen,1999
Ching-Kuang C. Tzuang,1999
Yongxi Qian,1999
Tatsuo Itoh,1999
Karsten Kuhlmann,2008
Kamil Rezer,2008
Arne F. Jacob,2008
Yuliang Zheng,2008
Atanas Hristov,2008
A. Giere,2008
Rolf Jakoby,2008
Justin M. Akagi,2008
Alexis Zamora,2008
Monte Watanabe,2008
Wayne A. Shiroma,2008
Marga Jahn,2010
Andreas Stelzer,2010
Abouzar Hamidipour,2010
S.B. Goldberg,1991
Michael B. Steer,1991
Paul D. Franzon,1991
David B. Rutledge,1992
Joerg Hacker,1992
M. J. Kim,1992
Robert M. Weikle,1992
R. J. E. Smith,1992
Emilio A. Sovero,1992
A. Werthof,1993
F. van Raay,1993
Gunter Kompa,1993
Karl Strohm,2002
F.J. Schmuckle,2002
B. Schauwecker,2002
J.-F. Luy,2002
Wolfgang Heinrich,2002
Chun-Sing Lee,2001
A. Sutono,2001
S. W. Han,2001
J. Laskar,2001
Jae-Ryong Lee,2003
Young-Hoon Chun,2003
Sang-Won Yun,2003
J. Johnson,2005
G. S. Adams,2005
Nicol E. McGruer,2005
Satoshi Masuda,2011
Masao Yamada,2011
Toshihiro Ohki,2011
Kozo Makiyama,2011
Naoya Okamoto,2011
Yasuhiro Nakasha,2011
Kenji Imanishi,2011
Toshihide Kikkawa,2011
Hisao Shigematsu,2011
Eduard Rocas,2008
Carlos Collado,2008
Jordi Mateu,2008
Humberto Campanella,2008
Juan M. O'Callaghan,2008
M. Righi,1995
C. Eswarappa,1995
Wolfgang J. R. Hoefer,1995
Peter Russer,1995
S. Ver Hoeye,2000
Almudena Suarez,2000
Joaquín Portilla,2000
Ming-Yih Kao,1998
E.A. Beam,1998
Paul Saunier,1998
William R. Frensley,1998
Nihad Dib,1990
P.B. Katehi,1990
George E. Ponchak,1990
Rainee N. Simons,1990
G.S. Dow,1992
K. G. Tan,1992
N. Ton,1992
J.S. Abell,1992
M. Minhaj Siddiqui,1992
Ben S. Gorospe,1992
D.C. Streit,1992
Peilian Liu,1992
M. Sholley,1992
Abdel Fattah Sheta,1995
Khelifa Hettak,1995
Jean-Philippe Coupez,1995
C. Person,1995
Serge Toutain,1995
J. Blot,1995
Andreas Wentzel,2013
Serguei Chevtchenko,2013
P. Kurpas,2013
Wolfgang Heinrich,2013
K.C. Wolters,1968
P.L. Clar,1968
C.W. Stiles,1968
D. Saraswat,2005
Ramachandra Achar,2005
Michel Nakhla,2005
Yoshio Kobayashi,1990
Tsuyoshi Imai,1990
H. Kayano,1990
J. Mizoe,1997
Toshiro Matsumura,1997
K. Unosawa,1997
Y. Akiba,1997
Koichi Nagai,1997
Hideyuki Sato,1997
Tomoaki Saryo,1997
Tsuyoshi Inoue,1997
J. Goel,1992
K. G. Tan,1992
D.I. Stones,1992
R.W. Chan,1992
D.C. Streit,1992
S. Peratoner,1992
J.M. Schellenberg,1992
Apostolos Samelis,1995
Dimitris Pavlidis,1995
Mark J. Rosker,2010
John D. Albrecht,2010
Eliot A. Cohen,2010
J. Hodiak,2010
Tsu-Hsi Chang,2010
Kai Liu,2009
Robert L. Frye,2009
Roger Emigh,2009
Akira Saitou,2005
Hideo Aoki,2005
Norio Satomi,2005
Kazuhiko Honjo,2005
Koji Sato,2005
Tomohiro Koyama,2005
Kenji Watanabe,2005
Felice Maria Vanin,2004
D. Schmitt,2004
Ronald Levy,2004
David M. Pozar,2012
Tamotsu Nishino,2009
Yusuke Kitsukawa,2009
Masatake Hangai,2009
Sangseok Lee,2009
Shinnosuke Soda,2009
Moriyasu Miyazaki,2009
Izuru Naitoh,2009
Yoshihiko Konishi,2009
John W. Bandler,1991
R.M. Biernacki,1991
S. J. Chen,1991
J. J. Song,1991
Shuwei Ye,1991
Qiming Zhang,1991
Kevin M. K. H. Leong,2002
R.Y. Miyamoto,2002
Seong-Sik Jeon,2002
Yuanxun Ethan Wang,2002
Tatsuo Itoh,2002
Animesh Biswas,1990
V. K. Tripathi,1990
O.S.A. Tang,1985
C.S. Atchison,1985
E. Diaz Caballero,2013
A. Belenguer Martinez,2013
H. Esteban Gonzalez,2013
O. Monerris Belda,2013
V.E. Boria Esbert,2013
Vahid Miraftab,2005
Raafat R. Mansour,2005
Nathan O. Sokal,2013
Arturo Mediano,2013
Daehyun Kang,2009
Jin-Sung Choi,2009
Daekyu Yu,2009
Kyoungjoon Min,2009
Myoungsu Jun,2009
Dongsu Kim,2009
Jung-Min Park,2009
Boshi Jin,2009
Bumman Kim,2009
Jeffrey S. Herd,2005
A.J. Fenn,2005
Luyu Zhao,2013
Ke-Li Wu,2013
David E. Root,2012
Mihai Marcu,2012
Jason Horn,2012
Jianbin Xu,2012
Radoslaw M. Biernacki,2012
M. Iwamoto,2012
William J. Chappell,2003
Xun Gong,2003
Linda P. B. Katehi,2003
Maher Bakri-Kassem,2004
Raafat R. Mansour,2004
Chien-Hsun Ho,1992
Lu Fan,1992
Kai Chang,1992
Rebecca L. Peterson,2001
Rhonda F. Drayton,2001
S. Fouladi,2008
A. Akhavan,2008
Raafat R. Mansour,2008
Jose C. Pedro,2002
Nuno Borges Carvalho,2002
Anne B. Chang,1989
K.B. Niclas,1989
Blanca Cantos,1989
W.A. Strifler,1989
Hoseon Lee,2012
Sangkil Kim,2012
Danilo De Donno,2012
Manos M. Tentzeris,2012
Almudena Suarez,2005
Ana Collado,2005
Felipe Ramirez,2005
Niusha Sarkhosh,2008
Hossein Emami,2008
Lam Thu Bui,2008
Arnan Mitchell,2008
T. H. Robinson,2000
B. Agamral,2000
Stephen Lloyd,2000
P. Piriyapoksombut,2000
K. Rampmeier,2000
M. V. Reddy,2000
D. A. Yates,2000
Jeong-Geun Kim,2003
Donghyun Baek,2003
Sanghoon Jeon,2003
Jae-Woo Park,2003
Songcheol Hong,2003
Gabor Vinci,2012
Francesco Barbon,2012
Benjamin Laemmle,2012
Robert Weigel,2012
Alexander Koelpin,2012
Yong-Seok Hwang,1997
John N. Lester,1997
G. Schreyer,1997
G. Zell,1997
S. Schrier,1997
D. Yamauchi,1997
G. Onak,1997
B. Kasody,1997
R. Kono,1997
Yi Chen,1997
Richard Lai,1997
Yuandan Dong,2012
Tatsuo Itoh,2012
K.J. Herrick,2003
Steven M. Lardizabal,2003
P.F. Marsh,2003
C.S. Whelan,2003
F. van Raay,2006
Rudiger Quay,2006
Rudolf Kiefer,2006
Wolfgang Bronner,2006
Matthias Seelmann-Eggebert,2006
Michael Schlechtweg,2006
Michael Mikulla,2006
G. Weimann,2006
Rui Ma,2013
Sushmit Goswami,2013
Koji Yamanaka,2013
Yuji Komatsuzaki,2013
Akira Ohta,2013
Futoshi Kuroki,2006
Hitoshi Ohta,2006
Masafumi Yamaguchi,2006
Eiji Suematsu,2006
L.C. Howard,2003
N.K. Simon,2003
Daniel J. Rabideau,2003
A.M. Tran,1993
Tatsuo Itoh,1993
C. Buntschuh,1975
J.-E. Muller,1994
Bert Gyselinckx,1994
M.J. Schindler,1990
Thomas E. Kazior,1990
Z. A. Liu,2009
Sabaratnam Arulkumaran,2009
G. André Ng,2009
A. Riddle,1991
Thomas S. Huang,1993
B. Houshmand,1993
Tatsuo Itoh,1993
S.D. Patel,1989
L. Dubrowsky,1989
Stephen E. Saddow,1989
R. Kaul,1989
R.V. Garver,1989
Satarou Yamaguchi,1995
